""	"p_val"	"avg_logFC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"
"GIMAP61"	3.79083616637686e-07	0.431404192253658	0.283	0.195	0.0148392281732822	"5"	"GIMAP6"
"PTP4A11"	3.92392689603288e-07	0.345239746248543	0.471	0.379	0.0153602118345207	"5"	"PTP4A1"
"CKS2"	4.5351155972405e-07	0.430643638547392	0.371	0.275	0.017752710005398	"5"	"CKS2"
"PLEKHF21"	4.67816799202731e-07	0.530839400098987	0.199	0.123	0.0183126886047909	"5"	"PLEKHF2"
"ACTA21"	5.95112833142019e-07	0.454680000394844	0.184	0.109	0.0232956918533443	"5"	"ACTA2"
"RP5-1028K7.21"	6.47929696508619e-07	0.530830255097829	0.117	0.06	0.0253632079698299	"5"	"RP5-1028K7.2"
"TMEM1401"	6.57803978080111e-07	0.491379023241952	0.164	0.096	0.0257497367219459	"5"	"TMEM140"
"DYNLT1"	6.84456814856453e-07	0.321107126094982	0.469	0.369	0.0267930620175559	"5"	"DYNLT1"
"TRIM221"	6.88410595193691e-07	0.356488640590495	0.458	0.365	0.026947832748857	"5"	"TRIM22"
"IRF21"	7.10734692704982e-07	0.426474099590312	0.354	0.268	0.0278217095459365	"5"	"IRF2"
"ZMYM5"	7.27666259434273e-07	0.482800460071338	0.263	0.184	0.0284844957255546	"5"	"ZMYM5"
"DGKH1"	7.8172582266716e-07	0.536009809235656	0.125	0.066	0.030600657328306	"5"	"DGKH"
"MED31"	8.14973998326309e-07	0.48783969830679	0.214	0.137	0.0319021571644834	"5"	"MED31"
"PIK3IP11"	1.09482255390913e-06	0.319155504353756	0.525	0.426	0.0428568288727729	"5"	"PIK3IP1"
"NUDT16"	1.15999195783129e-06	0.688638665677926	0.123	0.067	0.0454078851893059	"5"	"NUDT16"
"UTP14A"	1.49273379598398e-06	0.543112092080547	0.106	0.054	0.0584330644437928	"5"	"UTP14A"
"MARCH71"	1.49722287556758e-06	0.410394229357674	0.315	0.232	0.0586087894640928	"5"	"MARCH7"
"FAS1"	1.52506052249634e-06	0.334269396875731	0.315	0.223	0.059698494153119	"5"	"FAS"
"TRIM131"	1.52890886521659e-06	0.507522954213896	0.153	0.089	0.0598491375289034	"5"	"TRIM13"
"ORMDL21"	1.57455619467062e-06	0.416926114609679	0.255	0.176	0.0616360022403814	"5"	"ORMDL2"
"MCM51"	1.65126490800736e-06	0.364428230006536	0.259	0.175	0.064638764823948	"5"	"MCM5"
"APP"	1.88429813668632e-06	0.703876533713093	0.108	0.056	0.073760850560586	"5"	"APP"
"SRFBP11"	2.09453276177432e-06	0.443394545258733	0.175	0.106	0.0819904849596558	"5"	"SRFBP1"
"SNAPC51"	2.0990519332179e-06	0.475392352054784	0.22	0.147	0.0821673879258146	"5"	"SNAPC5"
"POLR2K1"	2.10182308365227e-06	0.284332502737003	0.488	0.397	0.0822758646095682	"5"	"POLR2K"
"GPR137B1"	2.1161362166412e-06	0.508252356229492	0.168	0.103	0.0828361522004198	"5"	"GPR137B"
"NEDD91"	2.12318952050467e-06	0.369522341045525	0.311	0.224	0.0831122537801554	"5"	"NEDD9"
"TNFRSF1B1"	2.56229930231591e-06	0.362285293738236	0.436	0.359	0.100301206189156	"5"	"TNFRSF1B"
"ZFP36L11"	2.81219265742694e-06	0.306299909575521	0.648	0.576	0.110083281574978	"5"	"ZFP36L1"
"CHST111"	2.94359404222873e-06	0.440768701677191	0.279	0.198	0.115226988783043	"5"	"CHST11"
"TMEM179B1"	3.29196732115312e-06	0.362759215531359	0.374	0.286	0.128864060786539	"5"	"TMEM179B"
"JUND1"	3.30308998400545e-06	0.322963803338329	0.497	0.418	0.129299457423893	"5"	"JUND"
"ST8SIA41"	3.60320208515324e-06	0.365284970992297	0.307	0.22	0.141047345623324	"5"	"ST8SIA4"
"CDK61"	4.17094610129787e-06	0.509134985271185	0.244	0.172	0.163271685135305	"5"	"CDK6"
"BATF1"	4.17787477017911e-06	0.29822760990717	0.423	0.325	0.163542907878661	"5"	"BATF"
"DEDD21"	4.59726478691394e-06	0.466031846612858	0.294	0.217	0.179959930083746	"5"	"DEDD2"
"DNAJA4"	5.53939923915506e-06	0.514737766340818	0.108	0.057	0.216839783216725	"5"	"DNAJA4"
"DDX3Y"	5.65922282857561e-06	0.35860481045156	0.354	0.266	0.221530277624592	"5"	"DDX3Y"
"P2RY101"	5.7548283581506e-06	0.457811561327035	0.24	0.166	0.225272756079805	"5"	"P2RY10"
"AC006129.2"	5.78668063380088e-06	0.391080520905939	0.356	0.275	0.226519613410135	"5"	"AC006129.2"
"SERTAD2"	6.69980663944698e-06	0.490133137700014	0.164	0.101	0.262263930901152	"5"	"SERTAD2"
"CSF11"	6.86641756478215e-06	0.505469414095387	0.151	0.09	0.268785915573397	"5"	"CSF1"
"FAM127A1"	7.42793223180594e-06	0.414414399463929	0.168	0.104	0.290766407214044	"5"	"FAM127A"
"TRIM691"	7.85935414034231e-06	0.519400633132375	0.227	0.158	0.3076544178237	"5"	"TRIM69"
"THAP7"	8.43453485132818e-06	0.420445862410522	0.225	0.152	0.330169866755242	"5"	"THAP7"
"INPP1"	8.73579628767676e-06	0.547039110141269	0.106	0.057	0.341962745681107	"5"	"INPP1"
"PRPF38B1"	1.06047238150818e-05	0.251826222175928	0.529	0.455	0.415121913741378	"5"	"PRPF38B"
"SRI1"	1.07601171977357e-05	0.266374852462449	0.521	0.436	0.421204787705366	"5"	"SRI"
"TRGV9"	1.14145717673089e-05	0.494386144700094	0.162	0.1	0.446823411831309	"5"	"TRGV9"
"ARF42"	1.15480687134506e-05	0.292286964617417	0.475	0.397	0.452049149788023	"5"	"ARF4"
"SLC1A5"	1.20751962030596e-05	0.499512794135294	0.184	0.119	0.472683555368769	"5"	"SLC1A5"
"ASB21"	1.24326972103956e-05	0.466390828758349	0.132	0.077	0.486677932300935	"5"	"ASB2"
"RPA2"	1.27606483966732e-05	0.304425162965831	0.374	0.289	0.499515581487771	"5"	"RPA2"
"SDCBP"	1.32504771324108e-05	0.368335320861174	0.436	0.357	0.518689927348221	"5"	"SDCBP"
"HLA-DOA1"	1.32837540299987e-05	0.520339783243193	0.104	0.056	0.519992551504301	"5"	"HLA-DOA"
"CDKN1B1"	1.33289899731797e-05	0.323873072372483	0.482	0.415	0.52176331250012	"5"	"CDKN1B"
"C3orf171"	1.39784368678137e-05	0.486729682833543	0.216	0.148	0.547185911190568	"5"	"C3orf17"
"VNN21"	1.48336386606546e-05	0.470353458427997	0.134	0.079	0.580662785371324	"5"	"VNN2"
"USP111"	1.48821890172577e-05	0.385504490045481	0.285	0.207	0.582563289080552	"5"	"USP11"
"TSHZ11"	1.61329991922673e-05	0.595109086979346	0.134	0.081	0.631526253381305	"5"	"TSHZ1"
"LRIF1"	1.61487074046411e-05	0.404219870311886	0.192	0.126	0.632141151354675	"5"	"LRIF1"
"IL10RB1"	1.66830945040286e-05	0.464027607924636	0.201	0.136	0.6530597343602	"5"	"IL10RB"
"ADAT11"	1.88507287278637e-05	0.467436383417339	0.138	0.083	0.737911776052224	"5"	"ADAT1"
"ZNF84"	1.89143913748778e-05	0.500668352083577	0.14	0.085	0.740403850369592	"5"	"ZNF84"
"GLA2"	2.03561082003242e-05	0.547369055341391	0.192	0.128	0.796839855501692	"5"	"GLA"
"TERF11"	2.03673265238669e-05	0.436118392864384	0.261	0.192	0.797278996776771	"5"	"TERF1"
"APTX"	2.04749120892438e-05	0.479584928847174	0.171	0.111	0.801490433733447	"5"	"APTX"
"PDCD101"	2.12410032465288e-05	0.345299432897248	0.352	0.28	0.831479072085368	"5"	"PDCD10"
"COQ10B1"	2.23247203746558e-05	0.32113216468044	0.376	0.295	0.8739011790659	"5"	"COQ10B"
"IKZF21"	2.23466903016053e-05	0.369732974103866	0.227	0.157	0.874761191856338	"5"	"IKZF2"
"ARID4B1"	2.32585013262319e-05	0.266151474862884	0.546	0.481	0.910454034415348	"5"	"ARID4B"
"ZC3H7A1"	2.47967192268899e-05	0.401348694768912	0.24	0.171	0.970667574136606	"5"	"ZC3H7A"
"PELI11"	2.4869295766363e-05	0.355422839188632	0.244	0.172	0.973508582774279	"5"	"PELI1"
"LPXN1"	2.50341494894325e-05	0.287116634787125	0.445	0.367	0.979961781763834	"5"	"LPXN"
"C6orf48"	2.57333250469962e-05	0.29546102868179	0.378	0.3	1	"5"	"C6orf48"
"PYHIN1"	2.70832715616841e-05	0.262040434021142	0.467	0.378	1	"5"	"PYHIN1"
"GPBP11"	2.75035715753462e-05	0.265328567585103	0.503	0.435	1	"5"	"GPBP1"
"TSC22D11"	2.75535524796668e-05	0.418978587541135	0.22	0.15	1	"5"	"TSC22D1"
"EPOR"	2.88947435097331e-05	0.490955151868895	0.106	0.059	1	"5"	"EPOR"
"RAB1B1"	2.92060824005053e-05	0.277474043826695	0.495	0.417	1	"5"	"RAB1B"
"CXorf40A1"	3.2810586619119e-05	0.469429064394593	0.134	0.081	1	"5"	"CXorf40A"
"TVP23B1"	3.36665350879074e-05	0.354805633847778	0.21	0.143	1	"5"	"TVP23B"
"SETX1"	3.86207595252066e-05	0.379260045314919	0.266	0.195	1	"5"	"SETX"
"ELOVL51"	4.26702352143573e-05	0.298596135984692	0.445	0.379	1	"5"	"ELOVL5"
"MOB4"	4.40016150807457e-05	0.337519522053599	0.397	0.329	1	"5"	"MOB4"
"AP3S11"	4.43469292472085e-05	0.297725714261133	0.423	0.351	1	"5"	"AP3S1"
"SCAMP31"	4.68873356913968e-05	0.328110801897904	0.296	0.222	1	"5"	"SCAMP3"
"RBM5"	4.73799030246026e-05	0.334214456384806	0.272	0.2	1	"5"	"RBM5"
"DUSP101"	4.75796591025223e-05	0.414002539300063	0.259	0.192	1	"5"	"DUSP10"
"BANP1"	4.93940261820107e-05	0.462417055321375	0.181	0.122	1	"5"	"BANP"
"UNC501"	5.12358609663839e-05	0.387745823407942	0.177	0.117	1	"5"	"UNC50"
"ABI3"	6.44135442611267e-05	0.324906083260795	0.326	0.251	1	"5"	"ABI3"
"RRAGA"	7.07220674227144e-05	0.399059397379922	0.229	0.163	1	"5"	"RRAGA"
"IMP3"	7.23536331227611e-05	0.266495224622475	0.413	0.341	1	"5"	"IMP3"
"GOT21"	7.38070217190756e-05	0.383200825555471	0.186	0.127	1	"5"	"GOT2"
"GRINA1"	7.8594884859204e-05	0.416652520900331	0.173	0.115	1	"5"	"GRINA"
"CITED22"	7.94027536761515e-05	0.407710059641704	0.521	0.459	1	"5"	"CITED2"
"RAP1GDS1"	9.11249803141535e-05	0.416013850512693	0.253	0.191	1	"5"	"RAP1GDS1"
"CH507-9B2.31"	9.86124901899729e-05	0.410741883937017	0.166	0.111	1	"5"	"CH507-9B2.3"
"FKBP51"	0.00010117171991125	0.362213916814209	0.317	0.248	1	"5"	"FKBP5"
"WDR331"	0.000105743876026086	0.27749052490626	0.376	0.31	1	"5"	"WDR33"
"TSPAN141"	0.00010628282441434	0.335539995482828	0.348	0.281	1	"5"	"TSPAN14"
"CH17-373J23.1"	0.000130099437428363	0.266026877801458	0.14	0.088	1	"5"	"CH17-373J23.1"
"RCAN32"	0.000130889569147845	0.339900945573494	0.225	0.161	1	"5"	"RCAN3"
"DPF21"	0.000132006325568828	0.380369721122602	0.21	0.15	1	"5"	"DPF2"
"RFTN11"	0.00013308578651918	0.334233512052912	0.283	0.217	1	"5"	"RFTN1"
"RP11-222K16.21"	0.000137688743955456	0.447487878176233	0.164	0.11	1	"5"	"RP11-222K16.2"
"CASP31"	0.000137875539495663	0.39213305750741	0.233	0.17	1	"5"	"CASP3"
"MGAT1"	0.00013998477217024	0.328819443993585	0.276	0.214	1	"5"	"MGAT1"
"MAT2A1"	0.00016360795054152	0.398046863486207	0.296	0.235	1	"5"	"MAT2A"
"RAB27A1"	0.000165393564674878	0.303545849802449	0.393	0.329	1	"5"	"RAB27A"
"EAPP"	0.000166627706907341	0.254391977543855	0.4	0.326	1	"5"	"EAPP"
"STX111"	0.000184427176209739	0.392609265536962	0.194	0.137	1	"5"	"STX11"
"ERAP2"	0.000184681436662136	0.31737509325302	0.309	0.244	1	"5"	"ERAP2"
"CD4"	0.000190128516502587	0.364051087320148	0.143	0.091	1	"5"	"CD4"
"ZNF24"	0.000191911972446358	0.32644689903294	0.296	0.227	1	"5"	"ZNF24"
"CD841"	0.000193350534674464	0.272097156056927	0.253	0.184	1	"5"	"CD84"
"PLSCR11"	0.000196803468773302	0.375386608598894	0.179	0.123	1	"5"	"PLSCR1"
"SFMBT21"	0.00019896423912231	0.411929311851118	0.121	0.074	1	"5"	"SFMBT2"
"SYT111"	0.000201232559212987	0.334240201466778	0.188	0.13	1	"5"	"SYT11"
"FOXO1"	0.000207407744738609	0.455406098206355	0.112	0.069	1	"5"	"FOXO1"
"IL162"	0.000217993498230015	0.256739222958784	0.421	0.353	1	"5"	"IL16"
"HIST1H1C1"	0.000228850122803327	0.29348184960072	0.352	0.281	1	"5"	"HIST1H1C"
"B3GNT21"	0.000232288893254367	0.369930759444559	0.283	0.22	1	"5"	"B3GNT2"
"DBNDD2"	0.000234146513624485	0.474308501359272	0.106	0.064	1	"5"	"DBNDD2"
"DYRK4"	0.000237443018232004	0.436297475778266	0.117	0.072	1	"5"	"DYRK4"
"SEC22B1"	0.000246094107734209	0.356147642280192	0.203	0.145	1	"5"	"SEC22B"
"SLFN12L"	0.000246625499499064	0.310128150883611	0.279	0.213	1	"5"	"SLFN12L"
"UNG"	0.000260016246215756	0.383393492171941	0.134	0.085	1	"5"	"UNG"
"RP11-386I14.41"	0.000262120740445957	0.379464448547959	0.132	0.084	1	"5"	"RP11-386I14.4"
"NFKBIE1"	0.000262307224691432	0.440833495272923	0.117	0.072	1	"5"	"NFKBIE"
"EOMES1"	0.000275483691498309	0.275723007782044	0.326	0.254	1	"5"	"EOMES"
"TOPORS-AS1"	0.00027564856326136	0.310334645026704	0.251	0.186	1	"5"	"TOPORS-AS1"
"TOMM34"	0.000280749557510385	0.461467091891493	0.102	0.061	1	"5"	"TOMM34"
"KBTBD3"	0.000302985415440653	0.358731361149704	0.114	0.07	1	"5"	"KBTBD3"
"NAF11"	0.00031968416341247	0.441397925601599	0.147	0.097	1	"5"	"NAF1"
"NAB11"	0.000324849060239834	0.390020634523779	0.14	0.093	1	"5"	"NAB1"
"ZNF330"	0.000330651107200874	0.386221441500368	0.179	0.127	1	"5"	"ZNF330"
"GTPBP81"	0.000349847013910534	0.392238956289964	0.235	0.178	1	"5"	"GTPBP8"
"UTY"	0.000365884871625815	0.305637686267751	0.227	0.166	1	"5"	"UTY"
"HSPA4"	0.000369361442013885	0.399043981041937	0.253	0.194	1	"5"	"HSPA4"
"MATR3.1"	0.000377280645939612	0.285286980759045	0.445	0.385	1	"5"	"MATR3.1"
"POMC1"	0.000396610416800641	0.391282636181159	0.123	0.078	1	"5"	"POMC"
"HIST1H2BK1"	0.000400375260736094	0.407256838077271	0.136	0.089	1	"5"	"HIST1H2BK"
"RILPL21"	0.000423694364745734	0.42947601328702	0.259	0.207	1	"5"	"RILPL2"
"MYLIP"	0.000432254120214273	0.262600658133055	0.346	0.282	1	"5"	"MYLIP"
"GOPC"	0.00047297410623257	0.354056094371746	0.186	0.133	1	"5"	"GOPC"
"FAM53C1"	0.00047577215579995	0.452114057090794	0.203	0.151	1	"5"	"FAM53C"
"TUBA1C"	0.000484046081897659	0.262527362403786	0.322	0.258	1	"5"	"TUBA1C"
"THEM41"	0.000490048498865606	0.444371715404659	0.192	0.14	1	"5"	"THEM4"
"MRPS361"	0.000505511420681194	0.290846340021547	0.363	0.297	1	"5"	"MRPS36"
"SNX141"	0.000509743360356615	0.365245762281317	0.168	0.118	1	"5"	"SNX14"
"NOP10"	0.00056440050859307	0.258502856513684	0.477	0.423	1	"5"	"NOP10"
"RP11-25K19.11"	0.000566068600278439	0.399267255533301	0.134	0.088	1	"5"	"RP11-25K19.1"
"TMEM70"	0.000567748587713117	0.365126139184477	0.212	0.157	1	"5"	"TMEM70"
"TCTN31"	0.000575938673350221	0.337748959835306	0.205	0.15	1	"5"	"TCTN3"
"LINC006491"	0.00060993845258164	0.387931766705507	0.205	0.15	1	"5"	"LINC00649"
"TSPAN311"	0.000619263021976494	0.365680999124533	0.13	0.084	1	"5"	"TSPAN31"
"AGA"	0.000623426786941608	0.412265424593514	0.188	0.137	1	"5"	"AGA"
"TNFRSF141"	0.000665905919112444	0.251454749541272	0.421	0.361	1	"5"	"TNFRSF14"
"MICA"	0.000685261914670021	0.401960724357253	0.112	0.072	1	"5"	"MICA"
"ZNF426"	0.000696766513240166	0.370238785295382	0.102	0.062	1	"5"	"ZNF426"
"CYSTM11"	0.000700894782738252	0.275760845525157	0.21	0.154	1	"5"	"CYSTM1"
"RBM23"	0.00071154684779488	0.283219032233864	0.276	0.219	1	"5"	"RBM23"
"MTO1"	0.000720495826041405	0.328984938037323	0.158	0.109	1	"5"	"MTO1"
"PAM1"	0.000726264912891832	0.356428338877099	0.186	0.135	1	"5"	"PAM"
"RP4-728D4.21"	0.000727957621066413	0.329359951286723	0.153	0.105	1	"5"	"RP4-728D4.2"
"MAGEH11"	0.000752752073928938	0.433792452863342	0.117	0.076	1	"5"	"MAGEH1"
"DNASE21"	0.000757578106626833	0.39400085482106	0.175	0.126	1	"5"	"DNASE2"
"ITFG2"	0.000786224643727333	0.360407506352545	0.188	0.136	1	"5"	"ITFG2"
"FKBP42"	0.000804300630644721	0.499826439782431	0.171	0.123	1	"5"	"FKBP4"
"ZNF6381"	0.000809817705844179	0.366345896320586	0.276	0.222	1	"5"	"ZNF638"
"APEX2"	0.000816627801010804	0.461344244357584	0.102	0.064	1	"5"	"APEX2"
"C15orf571"	0.000840834551828127	0.365089891209669	0.197	0.145	1	"5"	"C15orf57"
"DNAJC27"	0.000907528883682592	0.444591623057133	0.108	0.069	1	"5"	"DNAJC27"
"TMEM106B"	0.000944839922416118	0.357862638007709	0.205	0.155	1	"5"	"TMEM106B"
"GOSR11"	0.000958714829651165	0.35115837503766	0.188	0.138	1	"5"	"GOSR1"
"MYADM2"	0.000997478935653533	0.253500643097648	0.438	0.378	1	"5"	"MYADM"
"PNP1"	0.00100144034139455	0.388903392469656	0.251	0.201	1	"5"	"PNP"
"SNHG121"	0.00100424272477959	0.26057712021542	0.339	0.279	1	"5"	"SNHG12"
"TSPYL41"	0.00101217964823665	0.367458123337261	0.149	0.104	1	"5"	"TSPYL4"
"DNAJB91"	0.00106792934628895	0.292447654635315	0.322	0.263	1	"5"	"DNAJB9"
"APBB12"	0.00110501011732483	0.357901459334098	0.179	0.131	1	"5"	"APBB1"
"CBX5"	0.00110989463843657	0.325741986751209	0.207	0.157	1	"5"	"CBX5"
"OSBPL31"	0.00111630717792754	0.37499161764992	0.149	0.104	1	"5"	"OSBPL3"
"SEPHS21"	0.00113770696823498	0.323137148438258	0.181	0.131	1	"5"	"SEPHS2"
"DARS1"	0.00116697993446298	0.26052386454496	0.328	0.272	1	"5"	"DARS"
"CLSTN31"	0.00117576962785099	0.373114078925172	0.147	0.102	1	"5"	"CLSTN3"
"RP11-325F22.21"	0.00117578174366058	0.342851548247972	0.138	0.094	1	"5"	"RP11-325F22.2"
"PECAM11"	0.00120555065190126	0.275721400114492	0.251	0.195	1	"5"	"PECAM1"
"RAB9A"	0.0012169592386143	0.310574087593858	0.333	0.278	1	"5"	"RAB9A"
"ABHD2"	0.00122775303794295	0.41859145764023	0.132	0.09	1	"5"	"ABHD2"
"METTL81"	0.0012303047984655	0.404880614069622	0.112	0.073	1	"5"	"METTL8"
"ZMPSTE24"	0.00123777217256342	0.402447772924186	0.119	0.078	1	"5"	"ZMPSTE24"
"NR3C1"	0.00125490625962382	0.291605451101162	0.393	0.338	1	"5"	"NR3C1"
"PRKAG21"	0.00132821285922354	0.366278760500416	0.143	0.099	1	"5"	"PRKAG2"
"LDLRAD41"	0.00140715246585126	0.400246946784221	0.143	0.099	1	"5"	"LDLRAD4"
"AKIRIN2"	0.00145335475446778	0.266379197301415	0.397	0.335	1	"5"	"AKIRIN2"
"STX17"	0.00152214590407002	0.347781871928361	0.16	0.115	1	"5"	"STX17"
"SLAMF61"	0.00153222362248053	0.303424470424572	0.261	0.207	1	"5"	"SLAMF6"
"COMMD5"	0.00160120245350906	0.382442783471657	0.168	0.124	1	"5"	"COMMD5"
"MBD6"	0.00167668806807031	0.359988638558069	0.114	0.076	1	"5"	"MBD6"
"SLBP"	0.00168995364713059	0.281814767134697	0.307	0.252	1	"5"	"SLBP"
"NOL8"	0.00173703684284019	0.369368941913798	0.151	0.106	1	"5"	"NOL8"
"OASL1"	0.00179004776981955	0.417642795990517	0.257	0.205	1	"5"	"OASL"
"LAMTOR3"	0.00185776906526681	0.315425503181618	0.201	0.152	1	"5"	"LAMTOR3"
"MAP2K5"	0.00190731630948983	0.36012208780083	0.114	0.076	1	"5"	"MAP2K5"
"PLK32"	0.00191010531646644	0.348252744558902	0.197	0.149	1	"5"	"PLK3"
"FAF11"	0.00191490919862284	0.452955371668409	0.164	0.121	1	"5"	"FAF1"
"UBE2V2"	0.00193650162744973	0.305523724730022	0.263	0.214	1	"5"	"UBE2V2"
"SGK11"	0.00194821478366586	0.340766636147425	0.166	0.122	1	"5"	"SGK1"
"DCUN1D51"	0.00202409896038605	0.334766673880841	0.214	0.167	1	"5"	"DCUN1D5"
"TIA11"	0.00202701151278955	0.331148498394337	0.251	0.201	1	"5"	"TIA1"
"HLA-DMB1"	0.00203085465088434	0.385765950428155	0.179	0.134	1	"5"	"HLA-DMB"
"ALG121"	0.00231402917026329	0.411853896610336	0.147	0.106	1	"5"	"ALG12"
"CHTOP1"	0.00237114395651992	0.284956651256817	0.22	0.17	1	"5"	"CHTOP"
"ZNF4801"	0.00244220257406704	0.384858793987566	0.125	0.087	1	"5"	"ZNF480"
"EIF4E1"	0.0025036731546715	0.25746917579775	0.328	0.275	1	"5"	"EIF4E"
"ST6GALNAC41"	0.0026938852267746	0.340148795704617	0.123	0.084	1	"5"	"ST6GALNAC4"
"NBN"	0.00276923150649016	0.368929908479747	0.171	0.126	1	"5"	"NBN"
"C3orf38"	0.00285697221009455	0.329013529491108	0.179	0.133	1	"5"	"C3orf38"
"RNF1151"	0.00292831214589135	0.259765247095536	0.302	0.253	1	"5"	"RNF115"
"CTNNB1"	0.00293691764923713	0.254341406841668	0.225	0.174	1	"5"	"CTNNB1"
"AASDHPPT"	0.00295066540551741	0.343005688543763	0.227	0.181	1	"5"	"AASDHPPT"
"AP4B1"	0.00302987350103961	0.363178026651416	0.114	0.078	1	"5"	"AP4B1"
"CHCHD7"	0.00309153763819058	0.266949864896136	0.285	0.237	1	"5"	"CHCHD7"
"C8orf76"	0.00309354561717614	0.344235229789019	0.151	0.11	1	"5"	"C8orf76"
"MRPL501"	0.00312000298248146	0.319373545110362	0.205	0.158	1	"5"	"MRPL50"
"FAM122A"	0.00313154895072493	0.368609374532879	0.108	0.072	1	"5"	"FAM122A"
"JMJD61"	0.00329972882766361	0.269655407358982	0.333	0.281	1	"5"	"JMJD6"
"ZNF2261"	0.00336144732569056	0.344422861651172	0.114	0.078	1	"5"	"ZNF226"
"CCDC159"	0.00342874655038769	0.338070468419787	0.108	0.072	1	"5"	"CCDC159"
"MCTP21"	0.0035627241988601	0.279576734963346	0.227	0.177	1	"5"	"MCTP2"
"MPHOSPH9"	0.00357521558254217	0.33957511307233	0.151	0.11	1	"5"	"MPHOSPH9"
"ASCC11"	0.00359821855130539	0.406977904413127	0.149	0.109	1	"5"	"ASCC1"
"PUM1"	0.00362167298955111	0.29408444808139	0.205	0.158	1	"5"	"PUM1"
"SLC7A61"	0.00362391526783508	0.38423174293811	0.134	0.096	1	"5"	"SLC7A6"
"RALA1"	0.00365299851086312	0.343977156840494	0.229	0.185	1	"5"	"RALA"
"MED21"	0.00369908505645741	0.294069893467572	0.201	0.155	1	"5"	"MED21"
"C7orf50"	0.00376037916300645	0.263827568131983	0.261	0.213	1	"5"	"C7orf50"
"PCNXL4"	0.00378663321758261	0.367606322908363	0.13	0.091	1	"5"	"PCNXL4"
"ALDH9A1"	0.0039552499411002	0.299054276384361	0.266	0.218	1	"5"	"ALDH9A1"
"TRMO"	0.00399752110955916	0.305139545152296	0.13	0.091	1	"5"	"TRMO"
"SAMD9L1"	0.00403496447507535	0.27880605598743	0.192	0.146	1	"5"	"SAMD9L"
"CDKN2A1"	0.00405747730644133	0.29312462429916	0.207	0.16	1	"5"	"CDKN2A"
"TMEM50B"	0.004130207576923	0.272644502226235	0.246	0.198	1	"5"	"TMEM50B"
"GTF2F21"	0.00420434829091131	0.318633264181271	0.175	0.133	1	"5"	"GTF2F2"
"SNX291"	0.00423456761275338	0.344658988861984	0.121	0.085	1	"5"	"SNX29"
"POLDIP31"	0.00444174154153169	0.315329902523778	0.184	0.142	1	"5"	"POLDIP3"
"VOPP11"	0.00451512537283797	0.314114399843157	0.263	0.22	1	"5"	"VOPP1"
"EXOC2"	0.00456412088439825	0.305788594769577	0.151	0.11	1	"5"	"EXOC2"
"GGPS1"	0.00458955070865011	0.345625345665045	0.162	0.123	1	"5"	"GGPS1"
"MAPK131"	0.00464108676759927	0.317485283754119	0.153	0.113	1	"5"	"MAPK13"
"KIAA0319L1"	0.00464814509247277	0.352093470402191	0.145	0.105	1	"5"	"KIAA0319L"
"PDE4DIP2"	0.00473015648152231	0.351282475602275	0.16	0.119	1	"5"	"PDE4DIP"
"FOXN2"	0.00477016351818801	0.277799970516636	0.207	0.16	1	"5"	"FOXN2"
"RASGRP11"	0.00477054421014968	0.277363427630354	0.285	0.238	1	"5"	"RASGRP1"
"AIM11"	0.00491524968113106	0.345437901402911	0.238	0.193	1	"5"	"AIM1"
"ZNF766"	0.0050961269050679	0.296046312650521	0.121	0.084	1	"5"	"ZNF766"
"STIP1"	0.00510117106404288	0.372457679103088	0.229	0.189	1	"5"	"STIP1"
"POP5"	0.00526563837049209	0.277888776139278	0.255	0.209	1	"5"	"POP5"
"CDC37L1"	0.00528863122415251	0.283291142341213	0.151	0.11	1	"5"	"CDC37L1"
"MESDC21"	0.00533961516815754	0.259953034258569	0.242	0.196	1	"5"	"MESDC2"
"CCDC6"	0.00541544058908788	0.365985892695713	0.125	0.089	1	"5"	"CCDC6"
"SLC7A51"	0.00552386321257945	0.330444304758675	0.192	0.148	1	"5"	"SLC7A5"
"HMCES1"	0.00559269082972804	0.319167837352909	0.158	0.119	1	"5"	"HMCES"
"BRD8"	0.00561263138769255	0.452520084157956	0.11	0.078	1	"5"	"BRD8"
"UTP11L"	0.00575359609239561	0.352732103086438	0.112	0.078	1	"5"	"UTP11L"
"RPP25L"	0.00600241662778245	0.37973364400492	0.123	0.089	1	"5"	"RPP25L"
"BORCS61"	0.0060656355610394	0.413632394570037	0.143	0.106	1	"5"	"BORCS6"
"HMBOX1"	0.00607806824247295	0.332013526710798	0.11	0.076	1	"5"	"HMBOX1"
"RLIM"	0.00608173852424913	0.333928947600036	0.158	0.119	1	"5"	"RLIM"
"ARHGEF91"	0.00609467655179172	0.354002048823117	0.151	0.114	1	"5"	"ARHGEF9"
"BEX41"	0.00616289675433294	0.281256147992745	0.153	0.114	1	"5"	"BEX4"
"HIVEP11"	0.00627257776591529	0.302717982319415	0.112	0.078	1	"5"	"HIVEP1"
"FAM110A1"	0.00637885024748447	0.37128022685805	0.134	0.099	1	"5"	"FAM110A"
"ALG1"	0.0065974405521125	0.386043101854237	0.102	0.07	1	"5"	"ALG1"
"CEACAM21"	0.00660799484045087	0.333641337382966	0.117	0.082	1	"5"	"CEACAM21"
"TMEM218"	0.00692532194581713	0.419534270208155	0.11	0.078	1	"5"	"TMEM218"
"ZNF821"	0.00692806927431718	0.291565830331569	0.136	0.099	1	"5"	"ZNF821"
