"p_val"	"avg_logFC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"
1.41411977995586e-05	0.366239787869748	0.436	0.357	0.553557187863721	"5"	"SDCBP"
1.4154897671399e-05	0.288806626716586	0.475	0.398	0.554093469346912	"5"	"ARF4"
1.48863631841016e-05	0.463064215950121	0.132	0.077	0.582726686841659	"5"	"ASB2"
1.52042756358097e-05	0.484000146543942	0.216	0.148	0.59517136976377	"5"	"C3orf17"
1.52782157403056e-05	0.516324941532837	0.095	0.05	0.598065755154262	"5"	"ZNF718"
1.56166256581656e-05	0.503371634612875	0.056	0.024	0.611312811388893	"5"	"RP11-624C23.1"
1.59634271225908e-05	0.412155045922184	0.03	0.009	0.624888354713817	"5"	"SH3BGRL2"
1.60442615497537e-05	0.382724158527638	0.285	0.207	0.62805261836511	"5"	"USP11"
1.61147404546689e-05	0.200881640774678	0.745	0.707	0.630811515098016	"5"	"ANAPC16"
1.63084550645244e-05	0.593028967162274	0.134	0.081	0.638394473500806	"5"	"TSHZ1"
1.73886016189523e-05	0.499661077380858	0.14	0.085	0.680676810373889	"5"	"ZNF84"
1.77470983948735e-05	0.401596324469712	0.192	0.126	0.694710166667324	"5"	"LRIF1"
1.8494808956505e-05	0.461361231041795	0.201	0.136	0.723979296602388	"5"	"IL10RB"
1.89703360228188e-05	0.410086506148474	0.032	0.01	0.742593803613242	"5"	"RP11-96K19.5"
1.91524251855975e-05	0.478566694198154	0.171	0.111	0.749721683890214	"5"	"APTX"
1.95175757120635e-05	0.903987901689635	0.06	0.027	0.764015501248725	"5"	"TRAV8-6"
2.02756400320893e-05	0.465034042575532	0.138	0.083	0.793689929056136	"5"	"ADAT1"
2.05820854292807e-05	0.434214127855348	0.261	0.191	0.805685734129194	"5"	"TERF1"
2.08121688122648e-05	0.297023193018145	0.378	0.298	0.814692348156108	"5"	"C6orf48"
2.14645722627223e-05	0.266154867480633	0.546	0.479	0.840230681224264	"5"	"ARID4B"
2.15113125832082e-05	0.331281090546211	0.022	0.005	0.842060331069685	"5"	"RP11-493L12.5"
2.19432416243529e-05	0.227947786942547	0.484	0.399	0.858968193385295	"5"	"BST2"
2.26409524950198e-05	0.395026629731128	0.032	0.01	0.886280085417551	"5"	"RP11-146I2.1"
2.3064939235629e-05	0.342581322618402	0.352	0.28	0.902877046378696	"5"	"PDCD10"
2.38742707843113e-05	0.318760806250159	0.376	0.295	0.934558329851867	"5"	"COQ10B"
2.40381057471808e-05	0.400335897181877	0.24	0.171	0.940971649473391	"5"	"ZC3H7A"
2.42083392516544e-05	0.543673328253157	0.192	0.129	0.947635440006011	"5"	"GLA"
2.4223534119088e-05	0.24426572780145	0.017	0.004	0.9482302430917	"5"	"CD34"
2.55758622174155e-05	0.244018825658478	0.531	0.428	1	"5"	"SERTAD1"
2.61389413964507e-05	0.243620598909144	0.441	0.357	1	"5"	"SCAMP2"
2.65862295139886e-05	0.436002756359961	0.037	0.013	1	"5"	"MIR3142HG"
2.72800015513616e-05	0.365758674144228	0.227	0.158	1	"5"	"IKZF2"
2.76643843211289e-05	0.264695728518469	0.503	0.434	1	"5"	"GPBP1"
2.7865481396675e-05	0.218783128606109	0.683	0.619	1	"5"	"SNHG8"
2.91560867301932e-05	0.283970992466707	0.445	0.367	1	"5"	"LPXN"
2.94357034102146e-05	0.546575311498558	0.093	0.05	1	"5"	"AKAP2"
2.96253087694821e-05	0.15487221184945	0.011	0.002	1	"5"	"TRAJ39"
3.04026276895148e-05	0.18127858533056	0.009	0.001	1	"5"	"GLT1D1"
3.05813028514657e-05	0.131049437241201	0.009	0.001	1	"5"	"ANKRD53"
3.15631406083636e-05	0.231335470579039	0.583	0.497	1	"5"	"LSM8"
3.25324512754514e-05	0.353539144592499	0.21	0.142	1	"5"	"TVP23B"
3.37311009418555e-05	0.488002408917552	0.106	0.059	1	"5"	"EPOR"
3.39086112921972e-05	0.274692515365382	0.495	0.417	1	"5"	"RAB1B"
3.4186629489829e-05	0.369216222923159	0.03	0.01	1	"5"	"BOLA3-AS1"
3.43856733283428e-05	0.426776746577644	0.063	0.029	1	"5"	"BTLA"
3.46260277604106e-05	0.414522414103306	0.22	0.151	1	"5"	"TSC22D1"
3.50499525873681e-05	0.467084123064083	0.134	0.081	1	"5"	"CXorf40A"
3.59697377877862e-05	0.25794264863548	0.467	0.379	1	"5"	"PYHIN1"
3.68062216230427e-05	0.217089538633907	0.562	0.486	1	"5"	"APMAP"
3.68922342220903e-05	0.228939560180576	0.013	0.002	1	"5"	"ZNF221"
3.72015000197542e-05	0.532822944668194	0.043	0.017	1	"5"	"TNFSF13B"
3.72604193097018e-05	0.377517796197702	0.266	0.195	1	"5"	"SETX"
3.79245527047382e-05	0.334514377565101	0.272	0.199	1	"5"	"RBM5"
3.86003281528121e-05	0.474892962403123	0.039	0.014	1	"5"	"FXYD6"
3.91169444814066e-05	0.4754936561804	0.041	0.016	1	"5"	"ANKS1B"
3.94676759872371e-05	0.298249486369582	0.445	0.378	1	"5"	"ELOVL5"
3.94927987592138e-05	0.340784937991438	0.028	0.009	1	"5"	"ZBTB9"
3.99054251848365e-05	1.11255372126299	0.045	0.018	1	"5"	"TRBV7-2"
4.15892343550661e-05	0.334906219010872	0.022	0.006	1	"5"	"AKAP12"
4.34941376500901e-05	0.336408244878058	0.397	0.328	1	"5"	"MOB4"
4.35500138109862e-05	0.480237331217961	0.076	0.038	1	"5"	"ULBP2"
4.43785156109515e-05	0.407565835659142	0.039	0.014	1	"5"	"LINC01012"
4.49002502893358e-05	0.440935895333835	0.05	0.021	1	"5"	"LIPC"
4.53060185090673e-05	0.296122717002904	0.423	0.35	1	"5"	"AP3S1"
4.7276888738008e-05	0.461785292036612	0.181	0.121	1	"5"	"BANP"
4.73516808860121e-05	0.326179830973481	0.296	0.222	1	"5"	"SCAMP3"
4.9266625187007e-05	0.236429534303526	0.564	0.487	1	"5"	"SBDS"
5.2816502663159e-05	0.137608999361952	0.006	0.001	1	"5"	"LINC00589"
5.30053948590946e-05	0.12669552219344	0.006	0.001	1	"5"	"LINC01063"
5.31949270645397e-05	0.139471434543145	0.006	0.001	1	"5"	"ALOXE3"
5.40643149450651e-05	0.0592650943406579	1	0.998	1	"5"	"MT-CO1"
5.51733187657085e-05	0.523280592501369	0.06	0.028	1	"5"	"C1orf132"
5.56332013118691e-05	0.410376275179663	0.259	0.192	1	"5"	"DUSP10"
5.63817415542753e-05	0.425470623969585	0.089	0.047	1	"5"	"TMEM64"
5.75202499430439e-05	0.384859033892017	0.177	0.118	1	"5"	"UNC50"
5.82484637985262e-05	0.455135394927437	0.039	0.015	1	"5"	"TTYH3"
6.0625271640191e-05	0.383408695774671	0.043	0.017	1	"5"	"FN3K"
6.13714741115608e-05	0.402688345165292	0.039	0.015	1	"5"	"ZC3H12C"
6.19861069522186e-05	0.461292372903455	0.063	0.029	1	"5"	"RP11-1399P15.1"
6.55133677763601e-05	0.440219255699779	0.076	0.038	1	"5"	"ZMAT1"
6.58274052191298e-05	0.417244270269141	0.173	0.115	1	"5"	"GRINA"
6.71797763694993e-05	0.445806372906361	0.063	0.03	1	"5"	"ZNF253"
7.636941676349e-05	0.264489204410716	0.413	0.34	1	"5"	"IMP3"
7.79030751589683e-05	0.396342335700959	0.229	0.164	1	"5"	"RRAGA"
8.10857977883831e-05	0.415844015923849	0.253	0.19	1	"5"	"RAP1GDS1"
8.10873098983068e-05	0.320790094647816	0.326	0.252	1	"5"	"ABI3"
8.33636094178381e-05	0.380173325648331	0.186	0.127	1	"5"	"GOT2"
8.47583291983183e-05	0.147672771770665	0.624	0.539	1	"5"	"GABARAPL2"
8.76499196229871e-05	0.424562318736939	0.052	0.023	1	"5"	"ZSCAN9"
8.86842193161669e-05	0.401461840922063	0.041	0.016	1	"5"	"AZIN2"
8.87471735647772e-05	0.166333773412651	0.009	0.001	1	"5"	"MCF2"
9.33991445615334e-05	0.404363645620449	0.521	0.46	1	"5"	"CITED2"
9.50151157742751e-05	0.122942444829058	0.002	0	1	"5"	"AC096649.3"
9.50151157742751e-05	0.0985674465966468	0.002	0	1	"5"	"FAM221B"
9.50151157742751e-05	0.0836660548124901	0.002	0	1	"5"	"CLDN10-AS1"
9.50151157742751e-05	0.080244819566774	0.002	0	1	"5"	"AC097641.2"
9.50151157742751e-05	0.0776471059759847	0.002	0	1	"5"	"SLC19A3"
9.50151157742751e-05	0.0770375022478009	0.002	0	1	"5"	"AC004520.1"
9.50151157742751e-05	0.0770375022478009	0.002	0	1	"5"	"AC005606.2"
9.50151157742751e-05	0.0757135750534714	0.002	0	1	"5"	"AC114954.1"
9.50151157742751e-05	0.0749772866913476	0.002	0	1	"5"	"LINC02087"
9.50151157742751e-05	0.0737478632291841	0.002	0	1	"5"	"AC073896.5"
9.50151157742751e-05	0.0735218231594339	0.002	0	1	"5"	"SH3TC2"
9.50151157742751e-05	0.0707509562734323	0.002	0	1	"5"	"AC115618.1"
9.50151157742751e-05	0.0707509562734323	0.002	0	1	"5"	"ENSG00000279937"
9.50151157742751e-05	0.067142459551754	0.002	0	1	"5"	"RP11-443B7.3"
9.50151157742751e-05	0.0666450440935127	0.002	0	1	"5"	"LINC02202"
9.50151157742751e-05	0.0666450440935127	0.002	0	1	"5"	"AL136368.1"
9.50151157742751e-05	0.0658924768144749	0.002	0	1	"5"	"CTC-242N15.1"
9.50151157742751e-05	0.0658924768144749	0.002	0	1	"5"	"RP11-396F22.1"
9.50151157742751e-05	0.0652946554695735	0.002	0	1	"5"	"TBX5"
9.50151157742751e-05	0.0640168979091831	0.002	0	1	"5"	"RP11-554F20.1"
9.50151157742751e-05	0.063733444345782	0.002	0	1	"5"	"ENSG00000269936"
9.50151157742751e-05	0.063733444345782	0.002	0	1	"5"	"AL109615.3"
9.50151157742751e-05	0.063733444345782	0.002	0	1	"5"	"LINC02037"
9.50151157742751e-05	0.0625879960854046	0.002	0	1	"5"	"CD207"
9.50151157742751e-05	0.0611002369885574	0.002	0	1	"5"	"AC006504.1"
9.50151157742751e-05	0.0606199162994514	0.002	0	1	"5"	"RP11-90B9.3"
9.50151157742751e-05	0.0606029016621723	0.002	0	1	"5"	"CTD-3162L10.3"
9.50151157742751e-05	0.0605010141385343	0.002	0	1	"5"	"AC015849.19"
9.50151157742751e-05	0.0579983255608192	0.002	0	1	"5"	"RP11-599B13.3"
9.50151157742751e-05	0.0572600649337058	0.002	0	1	"5"	"RP11-46J23.1"
9.50151157742751e-05	0.0570482670881267	0.002	0	1	"5"	"TEKT2"
9.50151157742751e-05	0.0570482670881267	0.002	0	1	"5"	"AC005837.3"
9.50151157742751e-05	0.0566739291980833	0.002	0	1	"5"	"PLN"
9.50151157742751e-05	0.0566739291980833	0.002	0	1	"5"	"AC005695.2"
9.50151157742751e-05	0.0559253157229174	0.002	0	1	"5"	"KCNJ6"
9.50151157742751e-05	0.0551680219680191	0.002	0	1	"5"	"AC024028.1"
9.50151157742751e-05	0.0550835812729815	0.002	0	1	"5"	"CH507-254M2.1"
9.50151157742751e-05	0.053914525184712	0.002	0	1	"5"	"SPAG6"
9.50151157742751e-05	0.0538876153591992	0.002	0	1	"5"	"AC019118.4"
9.50151157742751e-05	0.053766852902418	0.002	0	1	"5"	"RP11-70D24.4"
9.50151157742751e-05	0.0534871682815483	0.002	0	1	"5"	"RP11-255C15.3"
9.50151157742751e-05	0.0533813857979113	0.002	0	1	"5"	"AC009228.1"
9.50151157742751e-05	0.0533813857979113	0.002	0	1	"5"	"AC016355.1"
9.50151157742751e-05	0.0531710714266223	0.002	0	1	"5"	"CTD-2555O16.1"
9.50151157742751e-05	0.0528845811299425	0.002	0	1	"5"	"CTD-2616J11.3"
9.50151157742751e-05	0.0525243927825088	0.002	0	1	"5"	"KRTAP19-7"
9.50151157742751e-05	0.0524860920311858	0.002	0	1	"5"	"RP4-791M13.4"
9.50151157742751e-05	0.0520810002324534	0.002	0	1	"5"	"RP11-165J3.6"
9.50151157742751e-05	0.0520810002324534	0.002	0	1	"5"	"RP11-113K21.4"
9.50151157742751e-05	0.0516203405619615	0.002	0	1	"5"	"AL121972.1"
9.50151157742751e-05	0.0515956721316546	0.002	0	1	"5"	"RP11-234O6.2"
9.50151157742751e-05	0.0510951158469113	0.002	0	1	"5"	"AC006547.8"
9.50151157742751e-05	0.0510709468446398	0.002	0	1	"5"	"MEIS1-AS2"
9.50151157742751e-05	0.0505804738078846	0.002	0	1	"5"	"RP4-620F22.2"
9.50151157742751e-05	0.0505804738078846	0.002	0	1	"5"	"AC005625.1"
9.50151157742751e-05	0.0497989361474964	0.002	0	1	"5"	"RP11-1029J19.4"
9.50151157742751e-05	0.049524826377386	0.002	0	1	"5"	"RP5-1125N11.2"
9.50151157742751e-05	0.0487533110801759	0.002	0	1	"5"	"KCNJ9"
9.50151157742751e-05	0.0471769351835922	0.002	0	1	"5"	"RP11-525G13.2"
9.50151157742751e-05	0.0465063616356929	0.002	0	1	"5"	"RP11-127I20.5"
9.50151157742751e-05	0.045420572760555	0.002	0	1	"5"	"AC015849.12"
9.50151157742751e-05	0.0452019011330442	0.002	0	1	"5"	"LINC02334"
9.50151157742751e-05	0.0449759560405165	0.002	0	1	"5"	"RP11-159H10.3"
9.50151157742751e-05	0.0449759560405165	0.002	0	1	"5"	"RP5-1116H23.5"
9.50151157742751e-05	0.0449385179854538	0.002	0	1	"5"	"AC072062.3"
9.50151157742751e-05	0.0445491494118135	0.002	0	1	"5"	"SPIN4-AS1"
9.50151157742751e-05	0.0438703776381661	0.002	0	1	"5"	"RP11-1007G5.2"
9.50151157742751e-05	0.0436928515759085	0.002	0	1	"5"	"RP11-218M22.2"
9.50151157742751e-05	0.0436928515759085	0.002	0	1	"5"	"TMEM5-AS1"
9.50151157742751e-05	0.0436575186620534	0.002	0	1	"5"	"RP4-791M13.3"
9.50151157742751e-05	0.0434379763345611	0.002	0	1	"5"	"TMIE"
9.50151157742751e-05	0.0433073077754886	0.002	0	1	"5"	"AC067838.1"
9.50151157742751e-05	0.0433073077754886	0.002	0	1	"5"	"AL133370.1"
9.50151157742751e-05	0.0433073077754886	0.002	0	1	"5"	"AC010422.6"
9.50151157742751e-05	0.0423975348434693	0.002	0	1	"5"	"PANX2"
9.50151157742751e-05	0.0423975348434693	0.002	0	1	"5"	"AC008750.2"
9.50151157742751e-05	0.0423975348434693	0.002	0	1	"5"	"AC119396.2"
9.50151157742751e-05	0.0405200941811543	0.002	0	1	"5"	"SSUH2"
9.50151157742751e-05	0.0405200941811543	0.002	0	1	"5"	"GRID2"
9.50151157742751e-05	0.0405200941811543	0.002	0	1	"5"	"AP003721.4"
9.50151157742751e-05	0.0405200941811543	0.002	0	1	"5"	"AC011939.3"
9.50151157742751e-05	0.0405200941811543	0.002	0	1	"5"	"FP236315.1"
9.50151157742751e-05	0.0405200941811543	0.002	0	1	"5"	"AP000919.3"
9.50151157742751e-05	0.0405200941811543	0.002	0	1	"5"	"AC011462.1"
9.50151157742751e-05	0.0387601104671731	0.002	0	1	"5"	"RP4-693M11.3"
9.50151157742751e-05	0.0379963120308267	0.002	0	1	"5"	"OLFM3"
9.50151157742751e-05	0.0379963120308267	0.002	0	1	"5"	"EDIL3"
9.50151157742751e-05	0.0379963120308267	0.002	0	1	"5"	"C9orf50"
9.50151157742751e-05	0.0379963120308267	0.002	0	1	"5"	"SH3GL3"
9.50151157742751e-05	0.0379963120308267	0.002	0	1	"5"	"TPM1-AS"
9.50151157742751e-05	0.0379963120308267	0.002	0	1	"5"	"ENSG00000267896"
9.50151157742751e-05	0.0379963120308267	0.002	0	1	"5"	"FO393419.2"
9.50151157742751e-05	0.0379429053998526	0.002	0	1	"5"	"KEL"
9.50151157742751e-05	0.0379429053998526	0.002	0	1	"5"	"LINC01058"
9.50151157742751e-05	0.0378365413307429	0.002	0	1	"5"	"WNT9B"
9.50151157742751e-05	0.0378365413307429	0.002	0	1	"5"	"AC108718.1"
9.50151157742751e-05	0.0378365413307429	0.002	0	1	"5"	"AC009275.1"
9.50151157742751e-05	0.0378365413307429	0.002	0	1	"5"	"AL138930.1"
9.50151157742751e-05	0.0378365413307429	0.002	0	1	"5"	"AP001010.1"
9.50151157742751e-05	0.036886531528983	0.002	0	1	"5"	"RP11-370A5.1"
9.50151157742751e-05	0.0344669539645048	0.002	0	1	"5"	"RP11-340I6.7"
9.50151157742751e-05	0.0341995040622742	0.002	0	1	"5"	"FAT4"
9.50151157742751e-05	0.0331038668240056	0.002	0	1	"5"	"SLC8A1-AS1"
9.50151157742751e-05	0.0331038668240056	0.002	0	1	"5"	"A4GNT"
9.50151157742751e-05	0.0331038668240056	0.002	0	1	"5"	"RGMB-AS1"
9.50151157742751e-05	0.0331038668240056	0.002	0	1	"5"	"AL731533.2"
9.50151157742751e-05	0.0326090189458781	0.002	0	1	"5"	"ITFG1-AS1"
9.50151157742751e-05	0.0325108406956964	0.002	0	1	"5"	"UNC5C"
9.50151157742751e-05	0.0325108406956964	0.002	0	1	"5"	"VN1R1"
9.50151157742751e-05	0.0325108406956964	0.002	0	1	"5"	"ENSG00000255090"
9.50151157742751e-05	0.0325108406956964	0.002	0	1	"5"	"AC067817.2"
9.50151157742751e-05	0.031704254573667	0.002	0	1	"5"	"CDK3"
9.50151157742751e-05	0.0308836366788063	0.002	0	1	"5"	"RP11-867G23.3"
9.50151157742751e-05	0.0300583415794526	0.002	0	1	"5"	"HRAT92"
9.50151157742751e-05	0.0300583415794526	0.002	0	1	"5"	"RP11-361C13.1"
9.50151157742751e-05	0.0300583415794526	0.002	0	1	"5"	"RP11-466A19.1"
9.50151157742751e-05	0.0297642170826311	0.002	0	1	"5"	"RP11-61G19.1"
9.50151157742751e-05	0.0288304765868195	0.002	0	1	"5"	"RP11-362K14.7"
9.50151157742751e-05	0.0288304765868195	0.002	0	1	"5"	"AC004067.5"
9.50151157742751e-05	0.0212757143700664	0.002	0	1	"5"	"AC020743.2"
9.50151157742751e-05	0.0212757143700664	0.002	0	1	"5"	"CYP26A1"
9.50151157742751e-05	0.0155610384783276	0.002	0	1	"5"	"RP11-493L12.7"
9.50151157742751e-05	0.0155610384783276	0.002	0	1	"5"	"AC004019.13"
0.000106756521428222	0.342544062297346	0.225	0.16	1	"5"	"RCAN3"
0.000106790595291125	0.276272712545671	0.376	0.31	1	"5"	"WDR33"
0.000109376877968801	0.427254371084407	0.032	0.012	1	"5"	"MT3"
0.000111973523786304	0.390884933968877	0.058	0.027	1	"5"	"LDOC1"
0.000117166213728902	0.358874549652802	0.317	0.249	1	"5"	"FKBP5"
0.00011792699263156	0.160956869437662	0.782	0.736	1	"5"	"PSMB9"
0.000118296274742812	0.407037599343007	0.166	0.111	1	"5"	"CH507-9B2.3"
0.000118400075237882	0.217161602146279	0.013	0.003	1	"5"	"AC091153.4"
0.000121782907433838	0.332311860689417	0.348	0.281	1	"5"	"TSPAN14"
0.000122640279391643	0.401668058086908	0.069	0.035	1	"5"	"ABHD6"
0.000125242772737958	0.333475500556926	0.283	0.217	1	"5"	"RFTN1"
0.00012714968726154	0.262283469775516	0.017	0.004	1	"5"	"AP000487.5"
0.00012747813989666	0.480519031322087	0.078	0.041	1	"5"	"MTX3"
0.000132013345640505	0.246299215436127	0.464	0.386	1	"5"	"CDK2AP2"
0.000135322637840044	0.330378692795632	0.296	0.225	1	"5"	"ZNF24"
0.000137556562670631	0.378276649281519	0.21	0.15	1	"5"	"DPF2"
0.000139024790498571	0.255441307622894	0.4	0.325	1	"5"	"EAPP"
0.00014014201985821	0.263035950255674	0.14	0.088	1	"5"	"CH17-373J23.1"
0.000142979306109078	0.453190714367598	0.084	0.046	1	"5"	"GCNT1"
0.000143470995329671	0.364831343939851	0.143	0.09	1	"5"	"CD4"
0.000143784288108454	0.389565862198166	0.233	0.17	1	"5"	"CASP3"
0.000144486615939537	0.350308433766306	0.026	0.008	1	"5"	"RP11-160O5.1"
0.000149465222813159	0.327231894962544	0.276	0.214	1	"5"	"MGAT1"
0.000154124212876904	0.403364904247294	0.095	0.054	1	"5"	"GGT7"
0.000158097583221059	0.444061679864627	0.164	0.111	1	"5"	"RP11-222K16.2"
0.000158386671140473	0.318127083285804	0.309	0.243	1	"5"	"ERAP2"
0.000164409664879904	0.456295319975527	0.112	0.068	1	"5"	"FOXO1"
0.000164909406675332	0.510034081466248	0.065	0.032	1	"5"	"GLCE"
0.000172204979364155	0.0578491916097823	1	0.999	1	"5"	"HLA-B"
0.000178382985280547	0.350510388358478	0.017	0.004	1	"5"	"LPL"
0.000182146972517176	0.394939266055776	0.296	0.235	1	"5"	"MAT2A"
0.000184086797916026	0.374460287933594	0.179	0.123	1	"5"	"PLSCR1"
0.000186659073103854	0.396235546146615	0.099	0.057	1	"5"	"TMEM5"
0.000189902470095044	0.33186208659333	0.035	0.013	1	"5"	"QPCTL"
0.00019308942652196	0.323316009609941	0.013	0.003	1	"5"	"LAMC2"
0.000196641935540026	0.350804596096111	0.037	0.014	1	"5"	"ZNF222"
0.000197899752331789	0.411306373027609	0.121	0.074	1	"5"	"SFMBT2"
0.000199480818937128	0.270117855250818	0.253	0.184	1	"5"	"CD84"
0.000199994611245408	0.217306348820447	0.013	0.003	1	"5"	"WNT9A"
0.000200387774496007	0.23070058879365	0.415	0.339	1	"5"	"PHPT1"
0.000202245174579042	0.389674263988974	0.194	0.138	1	"5"	"STX11"
0.000207009195940347	0.29947586378835	0.393	0.331	1	"5"	"RAB27A"
0.000211767831026938	0.432085117739813	0.095	0.055	1	"5"	"CCDC117"
0.000215002477903245	0.474187649851841	0.056	0.027	1	"5"	"FZD6"
0.000218592564676979	0.255737052395948	0.421	0.352	1	"5"	"IL16"
0.000219229343913036	0.16300348296821	0.009	0.001	1	"5"	"RP11-762H8.5"
0.000220150451387529	0.384104446866804	0.134	0.085	1	"5"	"UNG"
0.000223149907677127	0.291671107319845	0.352	0.281	1	"5"	"HIST1H1C"
0.000223500402945194	0.435992272945832	0.117	0.072	1	"5"	"DYRK4"
0.000226020551090268	0.124943293470337	0.006	0.001	1	"5"	"CTC-537E7.3"
0.000227582260600769	0.473479605482927	0.106	0.064	1	"5"	"DBNDD2"
0.000230193527890918	0.381141835239193	0.132	0.083	1	"5"	"RP11-386I14.4"
0.000237713810190045	0.311774600413706	0.251	0.185	1	"5"	"TOPORS-AS1"
0.000239726968898373	0.394454344052698	0.041	0.017	1	"5"	"AC009948.5"
0.000240040942238071	1.21414387397622	0.071	0.038	1	"5"	"TRBV7-9"
0.000241757887293848	0.469024885359876	0.039	0.016	1	"5"	"AC018816.3"
0.000242857740664069	0.330337359054499	0.188	0.13	1	"5"	"SYT11"
0.000243906254125478	0.0925923334355496	0.987	0.964	1	"5"	"CD3E"
0.000244597361195046	0.411355184881822	0.073	0.039	1	"5"	"AFAP1L2"
0.000247516300344009	0.354140666571517	0.203	0.145	1	"5"	"SEC22B"
0.000248853558714449	0.27724362029939	0.011	0.002	1	"5"	"AC005253.1"
0.000261634649563251	0.366540061013536	0.283	0.221	1	"5"	"B3GNT2"
0.000263350905091591	0.124429475161923	0.004	0	1	"5"	"ZNF311"
0.000263350905091591	0.0922869903561447	0.004	0	1	"5"	"KCNJ2-AS1"
0.000263918714880258	0.0874505876933069	0.004	0	1	"5"	"RP11-438F14.3"
0.00026448767225909	0.122093269230882	0.004	0	1	"5"	"NPTX1"
0.00026448767225909	0.0764307280172329	0.004	0	1	"5"	"NTRK3"
0.000265629038369963	0.088256216875862	0.004	0	1	"5"	"RP11-90C4.1"
0.000265629038369963	0.0532735073421655	0.004	0	1	"5"	"IL13"
0.000270458475440962	0.308491097022565	0.227	0.164	1	"5"	"UTY"
0.000270975615470596	0.460725128290133	0.102	0.061	1	"5"	"TOMM34"
0.000271986912694275	0.237943884594822	0.436	0.373	1	"5"	"TRA2A"
0.000279057181017382	0.307545044954249	0.279	0.214	1	"5"	"SLFN12L"
0.000283094118072705	0.140429327416342	0.795	0.748	1	"5"	"HNRNPK"
0.00028792523394415	0.438182863584428	0.117	0.073	1	"5"	"NFKBIE"
0.00029264547507326	0.420080519110492	0.048	0.022	1	"5"	"ZNF816"
0.000293895030738835	0.440540774348899	0.147	0.097	1	"5"	"NAF1"
0.000296274400023836	0.383956684486619	0.045	0.02	1	"5"	"B3GAT1"
0.00029902004138511	0.35214967234118	0.039	0.016	1	"5"	"ARRDC3-AS1"
0.000300340306051522	0.426675664152658	0.093	0.054	1	"5"	"GAS7"
0.000302826382235413	0.420045356053613	0.058	0.029	1	"5"	"RP11-418J17.1"
0.000304670161465016	0.26017761266648	0.015	0.004	1	"5"	"C12orf60"
0.000305806240714849	0.251734406107423	0.015	0.004	1	"5"	"LINC00540"
0.000309468408178512	0.249233182994719	0.015	0.004	1	"5"	"VWDE"
0.000312242417497966	0.461449955749907	0.095	0.056	1	"5"	"LMCD1"
0.000315521629090763	0.356591101875662	0.114	0.07	1	"5"	"KBTBD3"
0.00031975011311887	0.159507877608832	0.73	0.686	1	"5"	"TMEM258"
0.000328999596237945	0.286127360919036	0.445	0.383	1	"5"	"MATR3.1"
0.000336181101201044	0.449546327671376	0.192	0.139	1	"5"	"THEM4"
0.000343644407884068	0.384498688409493	0.179	0.127	1	"5"	"ZNF330"
0.000345956028492894	0.398431549263374	0.253	0.193	1	"5"	"HSPA4"
0.000355528916257722	0.271190573635158	0.326	0.255	1	"5"	"EOMES"
0.000357606902169924	0.40811558371541	0.136	0.088	1	"5"	"HIST1H2BK"
0.000366798279220296	0.106100023431903	0.84	0.769	1	"5"	"CALM2"
0.000367821917082171	0.380840615406875	0.091	0.052	1	"5"	"PARP3"
0.000375827148510931	0.426506902225858	0.08	0.045	1	"5"	"PRR34-AS1"
0.000379390999426188	0.386435085883979	0.14	0.093	1	"5"	"NAB1"
0.000385918725820796	0.389075544826142	0.235	0.178	1	"5"	"GTPBP8"
0.000389957511196822	0.292316435087113	0.063	0.032	1	"5"	"SPRY1"
0.000397949654768581	0.429727450727529	0.259	0.207	1	"5"	"RILPL2"
0.000404390690609249	0.383307288072448	0.086	0.05	1	"5"	"MIR22HG"
0.000406203062216952	0.234136122116897	0.402	0.336	1	"5"	"PSTPIP1"
0.000417767533919998	0.389160979166734	0.123	0.078	1	"5"	"POMC"
0.000437726272693421	0.260810902561893	0.346	0.282	1	"5"	"MYLIP"
0.000441059533824569	0.365180236412982	0.168	0.117	1	"5"	"SNX14"
0.000444420132950266	0.203026370714728	0.011	0.002	1	"5"	"BFSP2-AS1"
0.000449351392046617	0.238552347469752	0.542	0.489	1	"5"	"WSB1"
0.000456237498655235	0.377170875021277	0.069	0.037	1	"5"	"PIGM"
0.000471184828671732	0.444562280835792	0.086	0.05	1	"5"	"PPCDC"
0.000475977415746346	0.199027262376478	0.009	0.001	1	"5"	"HECW2"
0.000480076683716937	0.35224778163711	0.186	0.133	1	"5"	"GOPC"
0.000483283643168299	0.289785224576614	0.363	0.296	1	"5"	"MRPS36"
0.000486832195828024	0.0563088616116256	0.905	0.868	1	"5"	"SUB1"
0.000494400949300296	0.417341807824389	0.091	0.053	1	"5"	"GRK5"
0.000504080566962783	0.389995758129358	0.056	0.028	1	"5"	"TNFRSF4"
0.000512655388557861	0.325087503842322	0.03	0.012	1	"5"	"KCNK5"
0.000519560674974391	0.373428236168711	0.102	0.062	1	"5"	"ZNF426"
0.000526368908394802	0.491576911850166	0.086	0.05	1	"5"	"MLF1"
0.000526925068527522	0.404254458032459	0.039	0.017	1	"5"	"HOXB7"
0.000527472454905195	0.337741493651749	0.205	0.15	1	"5"	"TCTN3"
0.000539160305535869	0.448749786953969	0.203	0.152	1	"5"	"FAM53C"
0.000545705566044369	0.284961309658213	0.276	0.217	1	"5"	"RBM23"
0.000546274914841932	0.216282562023257	0.38	0.311	1	"5"	"RHOC"
