""	"p_val"	"avg_logFC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"
"ARPC5L2"	7.51097594418677e-97	0.689629450029218	0.509	0.353	2.94017153335191e-92	"7"	"ARPC5L"
"ALOX5AP2"	2.88096135188737e-96	0.590993404300047	0.56	0.383	1.12775232119631e-91	"7"	"ALOX5AP"
"BIN22"	1.28855803979679e-95	0.571943205239279	0.645	0.509	5.04406044678454e-91	"7"	"BIN2"
"RNF1252"	1.41737441259086e-95	0.734329521592883	0.408	0.24	5.54831213808691e-91	"7"	"RNF125"
"APOBEC3G2"	4.0015240225329e-94	0.675931645154299	0.43	0.256	1.5663965786205e-89	"7"	"APOBEC3G"
"WIPF12"	5.88093062406068e-94	0.504326469211721	0.662	0.544	2.30209029278855e-89	"7"	"WIPF1"
"SPRY2"	1.6324600474423e-93	1.00395526509995	0.104	0.027	6.39026485571289e-89	"7"	"SPRY2"
"MYL12A2"	1.20218014189983e-92	0.318858308865062	0.936	0.897	4.70593416546688e-88	"7"	"MYL12A"
"CEP782"	6.24983263875577e-92	0.874212714479993	0.228	0.098	2.44649698644095e-87	"7"	"CEP78"
"MAFF2"	6.68593154154145e-92	0.904085927167573	0.292	0.147	2.6172079019364e-87	"7"	"MAFF"
"ARHGAP91"	1.04499795884839e-91	0.684684945275629	0.495	0.343	4.09064450991201e-87	"7"	"ARHGAP9"
"EIF3G1"	1.15763022050527e-91	0.485450513263382	0.781	0.721	4.53154349816789e-87	"7"	"EIF3G"
"HSH2D2"	1.89013114634565e-91	0.856814736656268	0.281	0.137	7.39891837237003e-87	"7"	"HSH2D"
"EVL2"	7.31505267723237e-91	0.433279121060962	0.76	0.642	2.86347737050261e-86	"7"	"EVL"
"CFLAR1"	7.98694273066024e-91	0.607343633991697	0.613	0.485	3.12648873191695e-86	"7"	"CFLAR"
"PIK3R13"	8.93667848886717e-91	0.722049277578766	0.542	0.399	3.49826279446705e-86	"7"	"PIK3R1"
"CD2442"	4.19565222730813e-90	0.843432324828541	0.208	0.085	1.64238806437977e-85	"7"	"CD244"
"VPS37B2"	1.05355061448487e-88	0.712656271008171	0.425	0.267	4.12412388040102e-84	"7"	"VPS37B"
"NCALD2"	8.22348488947491e-88	0.828213523007075	0.173	0.064	3.21908315998495e-83	"7"	"NCALD"
"RARRES32"	1.20781300520858e-87	0.456986490359111	0.688	0.548	4.727984008889e-83	"7"	"RARRES3"
"ZBTB161"	3.49292311860866e-87	0.803842321042636	0.218	0.092	1.36730475477936e-82	"7"	"ZBTB16"
"RBM391"	2.44273619346439e-86	0.450432141432576	0.839	0.785	9.56209082931636e-82	"7"	"RBM39"
"PTPRCAP3"	4.47321924342727e-86	0.346247559138565	0.794	0.602	1.7510416728396e-81	"7"	"PTPRCAP"
"DNAJB62"	1.21439109948336e-85	0.547725527431893	0.612	0.485	4.7537339589276e-81	"7"	"DNAJB6"
"MYOM21"	1.21180953077162e-84	0.815580196778865	0.188	0.073	4.74362840820552e-80	"7"	"MYOM2"
"RAC22"	1.42444025606457e-83	0.335363459081542	0.859	0.786	5.57597138236475e-79	"7"	"RAC2"
"RGS16"	1.74895325026322e-82	1.46282671758026	0.139	0.047	6.84627749815536e-78	"7"	"RGS16"
"TRBC22"	3.52469595119739e-78	0.354471733232951	0.682	0.497	1.37974223009622e-73	"7"	"TRBC2"
"IRF11"	5.85020490962296e-77	0.525076222505682	0.663	0.547	2.29006271187191e-72	"7"	"IRF1"
"PRSS232"	1.6128391601818e-76	0.785981796195094	0.188	0.077	6.31345889253165e-72	"7"	"PRSS23"
"TNFSF14"	2.04671639954673e-76	0.909641452822035	0.146	0.053	8.01187134602567e-72	"7"	"TNFSF14"
"IFNG2"	3.32239833830887e-76	0.559747964399738	0.291	0.145	1.30055282953101e-71	"7"	"IFNG"
"GABARAPL13"	2.17386388759456e-74	0.654581707133741	0.387	0.242	8.50959018798889e-70	"7"	"GABARAPL1"
"TOX2"	8.71373087328376e-74	0.646625029770617	0.252	0.12	3.41098995034693e-69	"7"	"TOX"
"FASLG2"	3.1570829891008e-73	0.837882001435005	0.144	0.052	1.23584013608351e-68	"7"	"FASLG"
"TGFBR32"	3.60810029555149e-73	0.773093265665278	0.206	0.092	1.41239086069363e-68	"7"	"TGFBR3"
"GPR652"	3.30128442538134e-72	0.662887486802603	0.437	0.298	1.29228778831553e-67	"7"	"GPR65"
"ATP8B41"	3.25867643921556e-71	0.930388276724311	0.128	0.046	1.27560889213093e-66	"7"	"ATP8B4"
"PLA2G162"	6.60511038088319e-71	0.672237091055362	0.265	0.136	2.58557045859672e-66	"7"	"PLA2G16"
"MAPRE21"	3.14668219054315e-70	0.595423613238602	0.5	0.368	1.23176874348812e-65	"7"	"MAPRE2"
"JAK11"	8.04815947381311e-70	0.50940918449527	0.628	0.546	3.15045202602414e-65	"7"	"JAK1"
"PTPN222"	3.03266595679992e-69	0.721988238447791	0.332	0.197	1.18713708878933e-64	"7"	"PTPN22"
"TFDP22"	3.10539950375863e-69	0.771321314728088	0.266	0.141	1.21560863574632e-64	"7"	"TFDP2"
"BZW11"	7.10831145029245e-69	0.504127189318981	0.592	0.495	2.78254851721698e-64	"7"	"BZW1"
"CD633"	4.78632952105563e-68	0.378000796515589	0.627	0.478	1.87360869101723e-63	"7"	"CD63"
"PDIA31"	7.12243267071341e-68	0.396183608341323	0.706	0.625	2.78807626895076e-63	"7"	"PDIA3"
"PARP82"	8.93446575862391e-68	0.54738198581604	0.476	0.331	3.49739662121333e-63	"7"	"PARP8"
"ZBP12"	5.05640892813715e-66	0.771915802836929	0.24	0.123	1.97933127491929e-61	"7"	"ZBP1"
"PPP2R2B2"	4.77299607980171e-65	0.75377129517426	0.154	0.062	1.86838931543838e-60	"7"	"PPP2R2B"
"ADGRE51"	1.30472109659877e-64	0.427017323981666	0.635	0.508	5.1073307326359e-60	"7"	"ADGRE5"
"CLDND1"	1.69021855922441e-64	0.612624393892794	0.457	0.331	6.61636055008395e-60	"7"	"CLDND1"
"C9orf161"	5.13293439856837e-64	0.420899637530471	0.652	0.585	2.00928717031959e-59	"7"	"C9orf16"
"LAIR22"	5.61255546271128e-64	0.730550926049132	0.165	0.069	2.19703483587833e-59	"7"	"LAIR2"
"HSPA52"	2.20726339234024e-63	0.361643969774691	0.693	0.597	8.64033254931588e-59	"7"	"HSPA5"
"F2R2"	3.57851707170006e-63	0.722116284933539	0.212	0.102	1.40081050771699e-58	"7"	"F2R"
"CCND32"	4.63673632957667e-62	0.383631265044632	0.696	0.6	1.81505043621279e-57	"7"	"CCND3"
"YWHAZ1"	6.17289014987359e-62	0.274131975811921	0.895	0.856	2.41637784916802e-57	"7"	"YWHAZ"
"PRKACB2"	1.20858300204772e-61	0.68171123571628	0.353	0.228	4.7309981615158e-57	"7"	"PRKACB"
"OSBPL51"	1.22976776926932e-60	0.786846852290425	0.126	0.047	4.81392593280474e-56	"7"	"OSBPL5"
"MIF1"	3.36897723972664e-60	0.293446786479247	0.863	0.824	1.31878614049099e-55	"7"	"MIF"
"ARPC21"	3.46982896980406e-59	0.263869536102363	0.911	0.865	1.3582645502298e-54	"7"	"ARPC2"
"RBM8A1"	6.82766287087528e-59	0.393203288715835	0.644	0.57	2.67268863080413e-54	"7"	"RBM8A"
"NLRC32"	7.63279172043572e-58	0.703800245292547	0.204	0.1	2.98785631896456e-53	"7"	"NLRC3"
"CALR2"	2.64559952357399e-57	0.396078504246663	0.723	0.646	1.03561993350304e-52	"7"	"CALR"
"FCGR3A2"	2.6665795391413e-56	0.518595887640315	0.354	0.214	1.04383256059686e-51	"7"	"FCGR3A"
"MAPK11"	5.42113313408677e-56	0.79046555999713	0.322	0.209	2.12210256533827e-51	"7"	"MAPK1"
"PLAC81"	6.83623710224157e-56	0.533308006282457	0.49	0.368	2.67604501367246e-51	"7"	"PLAC8"
"ETS12"	9.68792560398535e-56	0.470146530734708	0.483	0.345	3.79233847768006e-51	"7"	"ETS1"
"C5orf562"	2.31955650272176e-54	0.630762466934068	0.337	0.216	9.07990392990432e-50	"7"	"C5orf56"
"ARL4C2"	4.23950671229023e-54	0.514836999967292	0.518	0.407	1.65955490252601e-49	"7"	"ARL4C"
"CYCS1"	7.92125867738971e-54	0.387249851361195	0.675	0.589	3.1007767092642e-49	"7"	"CYCS"
"BTG11"	8.61468459615935e-54	0.263620030246482	0.965	0.94	3.37221828516658e-49	"7"	"BTG1"
"DIP2A2"	4.09933508903942e-53	0.710464567436874	0.261	0.153	1.60468472060448e-48	"7"	"DIP2A"
"ZNF5951"	8.87772170363665e-53	0.801251032058321	0.103	0.038	3.47518416088857e-48	"7"	"ZNF595"
"EOMES2"	3.57916580969174e-52	0.695031827970708	0.181	0.087	1.40106445620383e-47	"7"	"EOMES"
"LCK4"	1.17607006975915e-51	0.357385361531421	0.575	0.42	4.60372628807221e-47	"7"	"LCK"
"OPTN3"	1.83386089868348e-51	0.507895235090354	0.39	0.262	7.17864848789647e-47	"7"	"OPTN"
"SH2D1A2"	2.85943285652251e-51	0.627148808735648	0.266	0.153	1.11932499168574e-46	"7"	"SH2D1A"
"MVD1"	3.25020058030068e-51	0.760835091179129	0.221	0.122	1.2722910171587e-46	"7"	"MVD"
"GATA32"	4.82837791598612e-51	0.622844413544706	0.292	0.174	1.89006853521277e-46	"7"	"GATA3"
"POLR2L2"	5.92658222810988e-51	0.345214829329781	0.688	0.631	2.31996061319361e-46	"7"	"POLR2L"
"ATP8A12"	3.0528347591941e-50	0.680878394863668	0.215	0.115	1.19503216648653e-45	"7"	"ATP8A1"
"DOK22"	6.31791384442413e-50	0.538929873077102	0.488	0.381	2.47314737439983e-45	"7"	"DOK2"
"GFOD11"	1.10918299419988e-49	0.737352470318697	0.144	0.064	4.34189683079544e-45	"7"	"GFOD1"
"STOM2"	1.39246053452223e-49	0.606706990723251	0.315	0.203	5.45078676238727e-45	"7"	"STOM"
"RASSF12"	2.13893575022011e-49	0.580174785136201	0.366	0.252	8.37286399423662e-45	"7"	"RASSF1"
"CCL32"	8.67889743916456e-49	0.389193114561848	0.393	0.247	3.39735440256097e-44	"7"	"CCL3"
"SRSF51"	3.21631901641308e-48	0.288009875427853	0.829	0.818	1.2590280789749e-43	"7"	"SRSF5"
"MYBL12"	7.28746209063761e-48	0.652147708101998	0.165	0.078	2.85267703538009e-43	"7"	"MYBL1"
"LCP12"	8.09405134310419e-48	0.273058278775553	0.817	0.744	3.16841639825813e-43	"7"	"LCP1"
"S100B2"	1.68942856347285e-47	1.16644941180958	0.128	0.055	6.61326811171448e-43	"7"	"S100B"
"PTPN72"	1.79399233227945e-47	0.576390742982408	0.358	0.244	7.02258298470791e-43	"7"	"PTPN7"
"OSTF11"	1.90433089546266e-47	0.453268528690526	0.545	0.469	7.45450329028859e-43	"7"	"OSTF1"
"GYPC3"	2.82542565472597e-47	0.377734208176202	0.585	0.485	1.10601287254248e-42	"7"	"GYPC"
"SYNE22"	2.02766533207982e-46	0.454048624520426	0.426	0.303	7.93729594242646e-42	"7"	"SYNE2"
"TSEN542"	1.52228012726542e-45	0.60005901807447	0.274	0.167	5.9589655581805e-41	"7"	"TSEN54"
"CRTAM1"	2.01367314837575e-45	0.883244043022411	0.187	0.096	7.88252353931686e-41	"7"	"CRTAM"
"GUK12"	2.34399348951733e-45	0.323131328510642	0.698	0.66	9.17556251471558e-41	"7"	"GUK1"
"CTB-31O20.21"	3.1667477141394e-45	0.825678310752112	0.183	0.097	1.23962339269987e-40	"7"	"CTB-31O20.2"
"FAM46C3"	7.03881276458334e-45	0.573077425130373	0.311	0.199	2.75534325669615e-40	"7"	"FAM46C"
"TIGIT2"	9.54982355581008e-45	0.564907494608472	0.201	0.105	3.73827843092185e-40	"7"	"TIGIT"
"EPC11"	2.59823242471565e-44	0.37799108679795	0.651	0.605	1.01707808265494e-39	"7"	"EPC1"
"FAM177A11"	4.33228471812086e-44	0.565366359424201	0.423	0.327	1.69587285290841e-39	"7"	"FAM177A1"
"PSME12"	4.7643313904248e-44	0.250222572562903	0.847	0.826	1.86499752278179e-39	"7"	"PSME1"
"NFKBIB1"	7.0200477410752e-44	0.725123460765298	0.304	0.206	2.74799768824389e-39	"7"	"NFKBIB"
"DHRS72"	1.81180426812532e-43	0.430570060895994	0.524	0.447	7.09230780757655e-39	"7"	"DHRS7"
"GK52"	2.61187515569925e-43	0.72105517070045	0.165	0.083	1.02241852969847e-38	"7"	"GK5"
"IDI12"	3.93508238223199e-43	0.511847285266226	0.43	0.331	1.54038799852471e-38	"7"	"IDI1"
"ITGB22"	5.34162692061966e-43	0.308221599655198	0.791	0.743	2.09097985807657e-38	"7"	"ITGB2"
"CYTIP2"	9.27418996554887e-43	0.324427885594985	0.679	0.611	3.6303816620141e-38	"7"	"CYTIP"
"PPP3CC3"	1.02549378644881e-42	0.499929328834276	0.41	0.304	4.01429542705385e-38	"7"	"PPP3CC"
"PLEKHF12"	1.74792815093427e-41	0.641744472046612	0.15	0.073	6.84226474683221e-37	"7"	"PLEKHF1"
"SYTL22"	1.80080843004051e-41	0.637581605931392	0.156	0.077	7.04926459939357e-37	"7"	"SYTL2"
"MRPL102"	3.03840204522075e-41	0.623181762266708	0.315	0.217	1.18938248060166e-36	"7"	"MRPL10"
"TMEM22"	3.74458255848943e-41	0.554276115105088	0.373	0.27	1.46581684252069e-36	"7"	"TMEM2"
"FOSL23"	5.98104563021996e-41	0.578545343973294	0.307	0.207	2.3412803119496e-36	"7"	"FOSL2"
"ACTN42"	7.36321343466037e-41	0.541223321716774	0.364	0.264	2.8823298989978e-36	"7"	"ACTN4"
"MBP2"	1.8266105637945e-40	0.496957172361703	0.457	0.375	7.15026705197355e-36	"7"	"MBP"
"ID22"	5.47400744704739e-40	0.32714380396512	0.637	0.529	2.1428002151467e-35	"7"	"ID2"
"ZC3H12A1"	1.13626540360836e-39	0.689577541436279	0.259	0.165	4.44791092242494e-35	"7"	"ZC3H12A"
"PPP2R5C2"	1.4793358661832e-39	0.449709560958158	0.49	0.397	5.79086024817415e-35	"7"	"PPP2R5C"
"RAP1B2"	2.1162661486793e-38	0.345607891694631	0.628	0.589	8.28412383900513e-34	"7"	"RAP1B"
"CD381"	2.40455046171034e-38	0.636397689025926	0.157	0.081	9.41261278236511e-34	"7"	"CD38"
"HMGN31"	8.27622267171464e-38	0.349364317549137	0.579	0.516	3.2397273648427e-33	"7"	"HMGN3"
"DHRS32"	1.07969416627586e-37	0.678005551582549	0.155	0.081	4.22646281388687e-33	"7"	"DHRS3"
"STARD3NL1"	1.21981689863822e-37	0.697389581491082	0.294	0.208	4.77497324971931e-33	"7"	"STARD3NL"
"RP11-81H14.22"	1.82426087195177e-37	0.678924639530864	0.114	0.052	7.1410691832552e-33	"7"	"RP11-81H14.2"
"LY6E2"	2.09181821914952e-37	0.334539251375443	0.659	0.593	8.18842241886078e-33	"7"	"LY6E"
"STK41"	2.77663781144651e-37	0.295545207215585	0.655	0.609	1.08691487129074e-32	"7"	"STK4"
"APOL62"	6.33466826079231e-37	0.560688155011683	0.307	0.213	2.47970589068715e-32	"7"	"APOL6"
"ZNF6002"	9.07343818033721e-37	0.673605313962982	0.151	0.078	3.551797375693e-32	"7"	"ZNF600"
"SLAMF72"	1.05184710981367e-36	0.634010204934748	0.172	0.094	4.11745551136562e-32	"7"	"SLAMF7"
"FAM49B2"	1.18701757347643e-36	0.37818105133924	0.55	0.487	4.64658029137349e-32	"7"	"FAM49B"
"AKR1C31"	4.3097236411611e-36	0.58335906734292	0.155	0.08	1.68704131933251e-31	"7"	"AKR1C3"
"SRSF2"	5.31598845921433e-36	0.346553679236202	0.639	0.602	2.08094368235945e-31	"7"	"SRSF2"
"LINC008692"	6.00518747558091e-36	0.584398537986906	0.268	0.177	2.35073063731615e-31	"7"	"LINC00869"
"NEDD91"	1.33001893653489e-35	0.59744574801119	0.301	0.21	5.20635912706582e-31	"7"	"NEDD9"
"RAB9A2"	2.20726842302572e-35	0.602557626133177	0.311	0.224	8.64035224193419e-31	"7"	"RAB9A"
"SNHG91"	3.29871048613894e-35	0.588781689256795	0.325	0.235	1.29128021979909e-30	"7"	"SNHG9"
"RORA3"	2.12931692746593e-34	0.439879887310229	0.322	0.222	8.33521111256539e-30	"7"	"RORA"
"PILRB1"	2.20311223601175e-34	0.625522571561761	0.157	0.084	8.62408284786801e-30	"7"	"PILRB"
"CCNH1"	3.03695326518384e-34	0.370271383366514	0.546	0.474	1.18881535565621e-29	"7"	"CCNH"
"RSRP11"	3.37849769073497e-34	0.317985628762851	0.633	0.584	1.3225129210382e-29	"7"	"RSRP1"
"MSN2"	7.27030115514593e-34	0.299350145612373	0.663	0.612	2.84595938718187e-29	"7"	"MSN"
"EFHD23"	8.2041317360833e-34	0.502706906217694	0.409	0.325	3.21150736808981e-29	"7"	"EFHD2"
"DDIT41"	1.38203273651521e-33	0.364329711153196	0.597	0.523	5.40996714708879e-29	"7"	"DDIT4"
"ARF11"	1.78036875451234e-33	0.278332848534893	0.734	0.711	6.96925348953857e-29	"7"	"ARF1"
"CDK172"	1.80193212865345e-33	0.568593557240858	0.265	0.178	7.05366331761395e-29	"7"	"CDK17"
"BHLHE402"	1.87774717936532e-33	0.422248913218642	0.442	0.347	7.35044133362556e-29	"7"	"BHLHE40"
"DFNB31"	1.76348822613834e-32	0.655751173630644	0.101	0.046	6.90317466121854e-28	"7"	"DFNB31"
"CLK11"	5.47265279083038e-32	0.348032833812547	0.553	0.492	2.14226993497055e-27	"7"	"CLK1"
"IQGAP12"	7.73785430981247e-32	0.356858106825621	0.574	0.519	3.02898306957609e-27	"7"	"IQGAP1"
"CD3202"	8.55088657843066e-32	0.58233141240521	0.227	0.145	3.34724455112668e-27	"7"	"CD320"
"ABHD17A2"	9.47431335263927e-32	0.571967761875305	0.233	0.151	3.70871996189064e-27	"7"	"ABHD17A"
"LINC011382"	1.13154957005663e-31	0.624562313612061	0.199	0.122	4.42945079198668e-27	"7"	"LINC01138"
"SLC38A12"	1.3258187294782e-31	0.404450943138261	0.42	0.326	5.1899174165424e-27	"7"	"SLC38A1"
"FCGR3B1"	1.37646637950947e-31	0.627463301651373	0.119	0.059	5.38817764258984e-27	"7"	"FCGR3B"
"MMP25-AS1"	1.47012523045614e-31	0.614851582442187	0.113	0.055	5.75480521462057e-27	"7"	"MMP25-AS1"
"SLC9A3R12"	2.73696218644882e-31	0.388249934065402	0.459	0.377	1.07138384788539e-26	"7"	"SLC9A3R1"
"AC069363.11"	4.50699088540974e-31	0.62686064832619	0.107	0.05	1.76426158209364e-26	"7"	"AC069363.1"
"AGK2"	9.76737098086218e-31	0.684265178362552	0.155	0.088	3.8234373704585e-26	"7"	"AGK"
"IKZF33"	1.13314121554021e-30	0.432834485331613	0.283	0.191	4.43568128823216e-26	"7"	"IKZF3"
"LINC-PINT2"	1.2156806644494e-30	0.421898969800585	0.445	0.368	4.75878196098719e-26	"7"	"LINC-PINT"
"ADAM82"	1.2901321835154e-30	0.532528219137806	0.256	0.174	5.05022243237103e-26	"7"	"ADAM8"
"LAT24"	1.83130840674634e-30	0.553290954736817	0.303	0.221	7.16865675820855e-26	"7"	"LAT2"
"RAB372"	4.03457098541409e-30	0.526512618429094	0.194	0.117	1.57933281224035e-25	"7"	"RAB37"
"CCND21"	4.57069516991944e-30	0.562568895983305	0.274	0.189	1.78919862426497e-25	"7"	"CCND2"
"ZEB23"	1.34594900560527e-29	0.289016423740612	0.493	0.394	5.26871738244183e-25	"7"	"ZEB2"
"ACAP12"	1.75602662263789e-29	0.314069317306201	0.521	0.439	6.87396621431602e-25	"7"	"ACAP1"
"SCML44"	4.12644365315061e-29	0.434356949053115	0.283	0.194	1.61529636802581e-24	"7"	"SCML4"
"POLR2K2"	9.85443275439094e-29	0.491624314568597	0.396	0.329	3.85751770170633e-24	"7"	"POLR2K"
"YPEL52"	1.11305610783885e-28	0.454589065230323	0.619	0.604	4.3570581341352e-24	"7"	"YPEL5"
"ISCA11"	1.29792276216901e-28	0.515289760815291	0.322	0.245	5.08071865251058e-24	"7"	"ISCA1"
"MEX3C1"	3.51442994633983e-28	0.674912441962894	0.12	0.063	1.37572360249473e-23	"7"	"MEX3C"
"NAALADL11"	3.69111958561162e-28	0.589919341118898	0.113	0.058	1.44488876178767e-23	"7"	"NAALADL1"
"HSPE11"	4.91756153150673e-28	0.561319701325913	0.605	0.574	1.92497946150831e-23	"7"	"HSPE1"
"DDX61"	1.68565595733333e-27	0.392625879336008	0.473	0.409	6.59850024498132e-23	"7"	"DDX6"
"LINC008614"	4.47179268380055e-27	0.403691577561891	0.335	0.245	1.75048324607373e-22	"7"	"LINC00861"
"SERBP11"	6.39213802351481e-27	0.320036140711163	0.577	0.556	2.50220242930487e-22	"7"	"SERBP1"
"PRMT23"	6.83548279645383e-27	0.38512662278887	0.498	0.447	2.67574974067185e-22	"7"	"PRMT2"
"ZFAND2A1"	1.22851546030619e-26	0.508478227682668	0.326	0.251	4.80902376936858e-22	"7"	"ZFAND2A"
"HELZ1"	1.23873647462419e-26	0.5448437848538	0.297	0.223	4.84903392991638e-22	"7"	"HELZ"
"SELK1"	2.09356112626321e-26	0.323968107783576	0.536	0.491	8.19524502875735e-22	"7"	"SELK"
"ZBTB12"	2.87361699324783e-26	0.554838812725668	0.289	0.216	1.12487737200686e-21	"7"	"ZBTB1"
"KMT2E2"	3.43768172579008e-26	0.28724137341516	0.641	0.615	1.34568051156053e-21	"7"	"KMT2E"
"MIB21"	6.50015625572869e-26	0.581491761106871	0.183	0.115	2.544486166305e-21	"7"	"MIB2"
"HLA-F2"	7.53379513997904e-26	0.301901362720908	0.601	0.574	2.9491041075448e-21	"7"	"HLA-F"
"POLR2G1"	8.6538015829193e-26	0.396581767090157	0.427	0.369	3.38753062963376e-21	"7"	"POLR2G"
"ARIH22"	9.55165127429078e-26	0.472187850903674	0.385	0.323	3.73899389132113e-21	"7"	"ARIH2"
"RGS32"	1.49097565262527e-25	0.51734230586572	0.131	0.072	5.83642419220161e-21	"7"	"RGS3"
"LYAR2"	1.67538326399918e-25	0.423602519185243	0.318	0.239	6.55828778692479e-21	"7"	"LYAR"
"DENND2D2"	1.78001797203149e-25	0.401258990408952	0.335	0.253	6.96788035151726e-21	"7"	"DENND2D"
"PITPNC12"	2.14172078488266e-25	0.489595646159731	0.238	0.163	8.38376601242317e-21	"7"	"PITPNC1"
"SLFN12L2"	2.93341150061023e-25	0.500611282030413	0.187	0.117	1.14828393191387e-20	"7"	"SLFN12L"
"AGPAT41"	3.10080787493358e-25	0.659854395675306	0.115	0.062	1.21381124264275e-20	"7"	"AGPAT4"
"NR4A22"	3.36412086306827e-25	0.39581206594319	0.552	0.487	1.31688511184808e-20	"7"	"NR4A2"
"DTHD11"	5.85483835043693e-25	0.51667675878877	0.101	0.05	2.29187647227854e-20	"7"	"DTHD1"
"PDCD41"	5.86811617823043e-25	0.435715018255355	0.435	0.38	2.2970740779683e-20	"7"	"PDCD4"
"APBA22"	1.18034058117047e-24	0.557859260911625	0.116	0.062	4.62044320499182e-20	"7"	"APBA2"
"PRDX51"	1.6298420995721e-24	0.260776940436386	0.546	0.504	6.38001689877499e-20	"7"	"PRDX5"
"BSG1"	2.23957404295308e-24	0.312795800401066	0.522	0.487	8.76681259113982e-20	"7"	"BSG"
"BUB31"	3.81934488586678e-24	0.309936784639049	0.449	0.379	1.49508255557255e-19	"7"	"BUB3"
"PIP4K2A2"	5.32557886022465e-24	0.569724205758045	0.234	0.165	2.08469784483494e-19	"7"	"PIP4K2A"
"ANXA62"	5.92946989418408e-24	0.311994740290114	0.527	0.464	2.32109099007836e-19	"7"	"ANXA6"
"UFC11"	7.38295347743521e-24	0.377330267551572	0.539	0.519	2.89005713874201e-19	"7"	"UFC1"
"HSP90AA13"	1.97619559784563e-23	0.274828728651086	0.865	0.868	7.73581766776672e-19	"7"	"HSP90AA1"
"PCID21"	2.08550065726943e-23	0.617119854764625	0.184	0.121	8.16369232288117e-19	"7"	"PCID2"
"YWHAQ2"	2.2019471702788e-23	0.311015088238462	0.543	0.502	8.61952219805636e-19	"7"	"YWHAQ"
"DZIP3"	2.48642946861866e-23	0.525015193007454	0.106	0.056	9.73312815490775e-19	"7"	"DZIP3"
"RHOF2"	2.68945284715776e-23	0.399088836547242	0.401	0.337	1.05278631701991e-18	"7"	"RHOF"
"CDK2AP22"	3.28034468094217e-23	0.449056733070039	0.381	0.321	1.28409092535481e-18	"7"	"CDK2AP2"
"MOB42"	4.24836423240051e-23	0.471921553554646	0.337	0.274	1.66302217877318e-18	"7"	"MOB4"
"G6PD2"	4.67909342573153e-23	0.515779833296695	0.271	0.204	1.83163112150261e-18	"7"	"G6PD"
"DSTN2"	8.85632890349672e-23	0.386044915434141	0.413	0.355	3.46680994927379e-18	"7"	"DSTN"
"BTN3A22"	1.04629388394612e-22	0.390467601346965	0.375	0.309	4.09571740870708e-18	"7"	"BTN3A2"
"B4GALT42"	1.06685866483528e-22	0.615433856751686	0.157	0.098	4.17621824349769e-18	"7"	"B4GALT4"
"MED102"	1.77553873616652e-22	0.367817960508316	0.459	0.413	6.95034638272385e-18	"7"	"MED10"
"CCDC692"	2.25452102509435e-22	0.458043201536658	0.34	0.278	8.82532255273185e-18	"7"	"CCDC69"
"XBP11"	3.41965704529759e-22	0.375746216532794	0.466	0.421	1.33862475038174e-17	"7"	"XBP1"
"AC245100.13"	1.09440961029134e-21	0.546165376901664	0.208	0.143	4.28406641948547e-17	"7"	"AC245100.1"
"PTGER23"	1.1851465770861e-21	0.461144096800241	0.25	0.18	4.63925627600354e-17	"7"	"PTGER2"
"NFKBIA3"	1.41278428827488e-21	0.256549995327481	0.796	0.77	5.530344096452e-17	"7"	"NFKBIA"
"CFAP201"	2.33051330030074e-21	0.591086288504659	0.184	0.123	9.12279431402726e-17	"7"	"CFAP20"
"ADRB22"	2.60035114451868e-21	0.522573470548864	0.171	0.11	1.01790745552184e-16	"7"	"ADRB2"
"ZFP361"	7.04087149630347e-21	0.292691802320987	0.891	0.863	2.75614914722799e-16	"7"	"ZFP36"
"ICAM31"	8.07528840420567e-21	0.278662253385196	0.585	0.555	3.16107164582631e-16	"7"	"ICAM3"
"GBP52"	1.16933090401708e-20	0.399847732869261	0.267	0.196	4.57734582377486e-16	"7"	"GBP5"
"USP283"	2.3253248907295e-20	0.540808909730757	0.126	0.074	9.10248428476063e-16	"7"	"USP28"
"TRG-AS11"	2.63788354464923e-20	0.466955082609966	0.156	0.098	1.03259951355294e-15	"7"	"TRG-AS1"
"RP4-728D4.22"	2.86042743308572e-20	0.551378942468917	0.119	0.069	1.11971431868141e-15	"7"	"RP4-728D4.2"
"CXXC52"	4.37826119599409e-20	0.515137390318472	0.163	0.105	1.71387034517189e-15	"7"	"CXXC5"
"CLASP11"	5.32783402234839e-20	0.634802034434172	0.129	0.078	2.08558062804828e-15	"7"	"CLASP1"
"PRR52"	6.5647114061908e-20	0.505432516735286	0.116	0.067	2.56975627995339e-15	"7"	"PRR5"
"PPP1R15A1"	1.04571238171594e-19	0.324820041566986	0.729	0.712	4.09344111822705e-15	"7"	"PPP1R15A"
"DUSP101"	1.1192525877161e-19	0.537449664680743	0.204	0.143	4.38131425461469e-15	"7"	"DUSP10"
"HDDC22"	1.31356733749862e-19	0.53771499532698	0.263	0.205	5.14195934263836e-15	"7"	"HDDC2"
"SLC15A42"	1.56486279755222e-19	0.552207441861783	0.121	0.072	6.12565542101816e-15	"7"	"SLC15A4"
"SUN22"	1.6783528499513e-19	0.320297845176049	0.408	0.344	6.56991223113437e-15	"7"	"SUN2"
"BPGM2"	1.78480521145879e-19	0.471092943585799	0.161	0.104	6.98662000025544e-15	"7"	"BPGM"
