""	"p_val"	"avg_logFC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"
"ARF3"	2.31162047612921e-19	0.369810629608538	0.197	0.113	1.04180111618191e-14	"2"	"ARF3"
"PNKD"	2.3274760338929e-19	0.328017297565715	0.299	0.195	1.04894689895485e-14	"2"	"PNKD"
"TXNDC15"	2.67952454177638e-19	0.381212531138812	0.162	0.087	1.20760812048778e-14	"2"	"TXNDC15"
"PSMD2"	2.76980351373372e-19	0.329947147501891	0.251	0.155	1.24829504756951e-14	"2"	"PSMD2"
"MRPL27"	2.85596576108825e-19	0.412557292272486	0.136	0.069	1.28712664920725e-14	"2"	"MRPL27"
"ZNRD1"	3.08479397368273e-19	0.295491305395856	0.358	0.243	1.39025494805933e-14	"2"	"ZNRD1"
"DNASE2"	3.20890632361074e-19	0.403319504306808	0.142	0.073	1.44618990192489e-14	"2"	"DNASE2"
"ACTR1A"	3.25669009522256e-19	0.368780656767489	0.192	0.109	1.4677250921149e-14	"2"	"ACTR1A"
"LRBA"	3.26802681993012e-19	0.334937334586892	0.255	0.159	1.47283432720611e-14	"2"	"LRBA"
"FBXW2"	3.34339802986204e-19	0.38581940987191	0.146	0.075	1.50680262409822e-14	"2"	"FBXW2"
"CMTM3"	3.58958922201801e-19	0.377214300617372	0.264	0.168	1.61775607057908e-14	"2"	"CMTM3"
"NUTF2"	3.5956920827614e-19	0.30550468710085	0.365	0.252	1.62050650785891e-14	"2"	"NUTF2"
"EMC3"	3.60817822499628e-19	0.350196773189766	0.265	0.167	1.62613376244132e-14	"2"	"EMC3"
"CMC11"	3.79965719769957e-19	0.526420764706645	0.21	0.124	1.71242950585924e-14	"2"	"CMC1"
"TMOD3"	3.8830923900976e-19	0.301149108275028	0.291	0.187	1.75003207836919e-14	"2"	"TMOD3"
"XRCC5"	3.95628535509159e-19	0.280546906201773	0.496	0.378	1.78301868383268e-14	"2"	"XRCC5"
"RAC1"	3.99328226605297e-19	0.37565063388005	0.362	0.253	1.79969245166475e-14	"2"	"RAC1"
"KXD1"	4.29458221554805e-19	0.318813783506458	0.326	0.218	1.93548231290319e-14	"2"	"KXD1"
"MMADHC"	4.3925603078942e-19	0.289955221667444	0.399	0.282	1.97963907956176e-14	"2"	"MMADHC"
"CRIPT"	4.40483196624015e-19	0.392478313140563	0.133	0.067	1.98516967054511e-14	"2"	"CRIPT"
"SLA2"	4.89780750162865e-19	0.333984342273941	0.192	0.109	2.207343884834e-14	"2"	"SLA2"
"PVT1"	4.90553077745375e-19	0.368271010073063	0.241	0.149	2.21082461078286e-14	"2"	"PVT1"
"ECHS1"	4.99379375476002e-19	0.356638639597449	0.236	0.143	2.25060296939524e-14	"2"	"ECHS1"
"ETNK1"	5.33025856078153e-19	0.315525662023695	0.275	0.174	2.40224092817302e-14	"2"	"ETNK1"
"PHACTR2"	5.58749782459669e-19	0.42260299349525	0.145	0.076	2.51817351958924e-14	"2"	"PHACTR2"
"UBL3"	5.97000262223545e-19	0.427282068334525	0.213	0.129	2.69056078178907e-14	"2"	"UBL3"
"BECN1"	6.11142045392941e-19	0.312045223571154	0.314	0.208	2.75429497017691e-14	"2"	"BECN1"
"EIF1AY"	6.19681710471274e-19	0.380194933477715	0.218	0.131	2.79278153275194e-14	"2"	"EIF1AY"
"RFX5"	6.34545449171901e-19	0.380014124843994	0.117	0.056	2.85976943032793e-14	"2"	"RFX5"
"SLC41A3"	6.43014415346757e-19	0.401656945976929	0.162	0.088	2.89793736708476e-14	"2"	"SLC41A3"
"IP6K2"	6.46648044540347e-19	0.422749791713902	0.172	0.096	2.91431340713444e-14	"2"	"IP6K2"
"HOTAIRM1"	6.82344223772166e-19	0.395595591096726	0.124	0.061	3.0751889476964e-14	"2"	"HOTAIRM1"
"DAPP1"	6.91470753486941e-19	0.447103607669977	0.101	0.046	3.11632039181495e-14	"2"	"DAPP1"
"FIP1L1"	7.00982519107193e-19	0.345545876608436	0.274	0.174	3.1591880171123e-14	"2"	"FIP1L1"
"RAB35"	7.62513912712666e-19	0.381439287422101	0.121	0.058	3.43649770181344e-14	"2"	"RAB35"
"GRB2"	7.89999222977053e-19	0.284665239342267	0.43	0.309	3.56036849811298e-14	"2"	"GRB2"
"RNF5"	8.15959197487983e-19	0.394647923504049	0.198	0.117	3.67736491123884e-14	"2"	"RNF5"
"TOLLIP"	8.36857135242755e-19	0.38172751457596	0.142	0.073	3.77154773711205e-14	"2"	"TOLLIP"
"PSMG2"	9.32149095324793e-19	0.290097039741418	0.393	0.278	4.20100954280978e-14	"2"	"PSMG2"
"MAPK1IP1L"	1.00185424556366e-18	0.251502517366634	0.524	0.395	4.51515671390632e-14	"2"	"MAPK1IP1L"
"SDHA"	1.07409404119033e-18	0.311613293179581	0.314	0.207	4.84072702483659e-14	"2"	"SDHA"
"DCTPP1"	1.07928825740687e-18	0.397679310830966	0.152	0.082	4.8641363184813e-14	"2"	"DCTPP1"
"TSTA3"	1.13756050930257e-18	0.353980374362361	0.209	0.124	5.12675770332482e-14	"2"	"TSTA3"
"NDUFA9"	1.14808845514226e-18	0.368158379613223	0.231	0.141	5.17420504963513e-14	"2"	"NDUFA9"
"TINF2"	1.18817291002573e-18	0.320916937254949	0.219	0.131	5.35485767090397e-14	"2"	"TINF2"
"H2AFY"	1.22519658426945e-18	0.320790743901201	0.331	0.224	5.52171596598554e-14	"2"	"H2AFY"
"GOLGA7"	1.23100781045069e-18	0.282240272919203	0.413	0.292	5.54790600013917e-14	"2"	"GOLGA7"
"RHOH"	1.23418617229115e-18	0.28332626271666	0.661	0.562	5.56223024128177e-14	"2"	"RHOH"
"CCT6A"	1.24023869751651e-18	0.306587350835846	0.384	0.273	5.5895077619674e-14	"2"	"CCT6A"
"ADA"	1.2745232571938e-18	0.369042849454333	0.157	0.084	5.74402141552101e-14	"2"	"ADA"
"KRCC1"	1.30756766514216e-18	0.410539281382571	0.197	0.116	5.89294595326269e-14	"2"	"KRCC1"
"MPV17"	1.35220484221355e-18	0.393409683607812	0.174	0.098	6.09411678288802e-14	"2"	"MPV17"
"AFTPH"	1.3784853408129e-18	0.395049939980663	0.179	0.102	6.21255773397557e-14	"2"	"AFTPH"
"TSEN15"	1.42815571555218e-18	0.338612879608175	0.196	0.113	6.43641217885058e-14	"2"	"TSEN15"
"REL"	1.50971853824002e-18	0.302333865234349	0.419	0.306	6.80399950814012e-14	"2"	"REL"
"MRPL22"	1.58246813706348e-18	0.357544516697504	0.221	0.132	7.1318674001177e-14	"2"	"MRPL22"
"STX8"	1.64601551036854e-18	0.338471517751043	0.271	0.173	7.41826270212893e-14	"2"	"STX8"
"EMB"	1.88632015122682e-18	0.255086842925589	0.484	0.358	8.50126765754902e-14	"2"	"EMB"
"VCP"	1.91961276754992e-18	0.260738875806415	0.516	0.401	8.65131082079398e-14	"2"	"VCP"
"DBNL"	1.95284553713274e-18	0.313314080787609	0.339	0.228	8.80108426674983e-14	"2"	"DBNL"
"PGLS"	2.08371338489372e-18	0.270037399193347	0.407	0.287	9.390879483039e-14	"2"	"PGLS"
"ARHGAP9"	2.0851712317516e-18	0.329168859357169	0.382	0.274	9.39744970725809e-14	"2"	"ARHGAP9"
"DNAJB11"	2.1609133318215e-18	0.345073689513958	0.188	0.108	9.73880420385314e-14	"2"	"DNAJB11"
"UBE2V1"	2.31100459683302e-18	0.274709657715215	0.487	0.368	1.04152355170071e-13	"2"	"UBE2V1"
"RFXANK"	2.35450757240024e-18	0.339401465434681	0.199	0.116	1.06112947272934e-13	"2"	"RFXANK"
"SCNM1"	2.37530706789911e-18	0.317813138163418	0.236	0.143	1.07050338936077e-13	"2"	"SCNM1"
"RFFL"	2.55975788299685e-18	0.380623579499916	0.158	0.086	1.15363168270902e-13	"2"	"RFFL"
"FAM3C"	2.79933603910636e-18	0.593615493010295	0.105	0.049	1.26160476610446e-13	"2"	"FAM3C"
"ITGB7"	2.89285635965886e-18	0.337760904637413	0.311	0.209	1.30375250417106e-13	"2"	"ITGB7"
"SLC25A24"	3.04690691058668e-18	0.380642199413975	0.126	0.063	1.37318000646321e-13	"2"	"SLC25A24"
"TMEM173"	3.11790029065434e-18	0.312836576640103	0.398	0.289	1.4051753029921e-13	"2"	"TMEM173"
"STAMBP"	3.4258441598958e-18	0.362360756852676	0.168	0.093	1.54395944598184e-13	"2"	"STAMBP"
"OS9"	3.64070851455417e-18	0.288557435580852	0.323	0.217	1.64079451333928e-13	"2"	"OS9"
"PRR5"	3.66578698438017e-18	0.427338055134902	0.109	0.052	1.65209687812045e-13	"2"	"PRR5"
"SAMD9L"	3.74796169509517e-18	0.319148960140145	0.136	0.07	1.68913137674549e-13	"2"	"SAMD9L"
"TMEM160"	3.90001254548633e-18	0.287098682866916	0.349	0.239	1.75765765399978e-13	"2"	"TMEM160"
"DNAJB4"	4.0821871693362e-18	0.44161884740136	0.186	0.109	1.83976011347644e-13	"2"	"DNAJB4"
"HAUS1"	4.4230079919004e-18	0.336605686593233	0.159	0.086	1.99336124178967e-13	"2"	"HAUS1"
"RPS6KA1"	4.43069202086437e-18	0.350620636107985	0.221	0.135	1.99682427996316e-13	"2"	"RPS6KA1"
"OVCA2"	4.56854965882121e-18	0.375310296077752	0.209	0.126	2.05895396023754e-13	"2"	"OVCA2"
"CTSS"	4.71327847234629e-18	0.27080689184418	0.384	0.272	2.12418034191703e-13	"2"	"CTSS"
"NAA60"	4.74118226379314e-18	0.353687349974385	0.207	0.124	2.13675602264629e-13	"2"	"NAA60"
"RHNO1"	5.11680844047583e-18	0.381945355724719	0.18	0.103	2.30604322795365e-13	"2"	"RHNO1"
"YIF1A"	5.23272220761594e-18	0.325829953846411	0.168	0.093	2.35828324452835e-13	"2"	"YIF1A"
"SRSF9"	5.32719608738025e-18	0.340751108538856	0.24	0.15	2.40086073266053e-13	"2"	"SRSF9"
"IKBKE"	5.63744720819721e-18	0.351829442317412	0.175	0.099	2.54068470779032e-13	"2"	"IKBKE"
"SNX20"	5.69642927197895e-18	0.399945566200003	0.187	0.11	2.56726674429547e-13	"2"	"SNX20"
"GPN1"	5.72886782345618e-18	0.3773788061604	0.139	0.073	2.58188615067523e-13	"2"	"GPN1"
"ZMYM6NB"	6.00914588432962e-18	0.343029653986167	0.272	0.176	2.70820186714968e-13	"2"	"ZMYM6NB"
"POP4"	6.20767583231034e-18	0.370656335472359	0.191	0.111	2.79767534410562e-13	"2"	"POP4"
"NCK1"	6.6742842117468e-18	0.364254684951858	0.252	0.159	3.00796640855005e-13	"2"	"NCK1"
"CHCHD5"	6.70250187832605e-18	0.332864567310901	0.265	0.169	3.02068354652398e-13	"2"	"CHCHD5"
"RUVBL1"	6.78602850470503e-18	0.380678820522897	0.144	0.076	3.05832732650046e-13	"2"	"RUVBL1"
"PSMD7"	7.01228575189415e-18	0.259132190969511	0.474	0.355	3.16029694266366e-13	"2"	"PSMD7"
"NAA50"	7.41155434891453e-18	0.312986675767518	0.196	0.114	3.3402393139688e-13	"2"	"NAA50"
"MPDU1"	7.65993129560085e-18	0.345021637058802	0.131	0.067	3.45217783630139e-13	"2"	"MPDU1"
"ARHGAP25"	7.74496783448861e-18	0.335722163895171	0.231	0.142	3.49050210364732e-13	"2"	"ARHGAP25"
"ABI1"	7.74524640050728e-18	0.280739164610911	0.381	0.272	3.49062764778062e-13	"2"	"ABI1"
"SMARCE1"	8.20166785132484e-18	0.28954974163623	0.332	0.227	3.69632766723508e-13	"2"	"SMARCE1"
"PDIA4"	8.75719338804296e-18	0.328689037245455	0.229	0.142	3.9466919161232e-13	"2"	"PDIA4"
"FRG1"	8.86944228711836e-18	0.294071501551114	0.255	0.16	3.9972802499585e-13	"2"	"FRG1"
"RGS19"	9.32752855877651e-18	0.329197067761327	0.307	0.205	4.2037305708694e-13	"2"	"RGS19"
"IDH3G"	9.76663203435191e-18	0.306568766123744	0.286	0.188	4.40162572524172e-13	"2"	"IDH3G"
"MINOS1"	9.95959783166641e-18	0.257326282461838	0.572	0.451	4.48859155077542e-13	"2"	"MINOS1"
"COMMD1"	9.97132000393735e-18	0.324447698961636	0.248	0.157	4.49387449937448e-13	"2"	"COMMD1"
"SMIM15"	1.17101802749046e-17	0.373348557455489	0.164	0.092	5.27754404629403e-13	"2"	"SMIM15"
"CBFB"	1.23278737148634e-17	0.394232746169969	0.164	0.091	5.55592612581463e-13	"2"	"CBFB"
"TIPRL"	1.25208616410162e-17	0.321263775243464	0.271	0.175	5.64290192437317e-13	"2"	"TIPRL"
"PSMF1"	1.45919769644024e-17	0.262085922671363	0.416	0.3	6.57631217831689e-13	"2"	"PSMF1"
"MAD2L2"	1.67688748861067e-17	0.338259766610326	0.184	0.106	7.55739653367058e-13	"2"	"MAD2L2"
"SLC6A6"	1.74304783574318e-17	0.383588803282563	0.104	0.049	7.85556798612738e-13	"2"	"SLC6A6"
"ADSS"	1.77692703258952e-17	0.299180228038851	0.278	0.18	8.00825475047445e-13	"2"	"ADSS"
"PQLC3"	1.80355968974405e-17	0.339173455040015	0.238	0.15	8.12828280973848e-13	"2"	"PQLC3"
"EIF3I"	1.8684175636078e-17	0.260287108456081	0.502	0.38	8.42058427566764e-13	"2"	"EIF3I"
"MRFAP1L1"	1.8858588138519e-17	0.329965188685775	0.289	0.19	8.49918850226777e-13	"2"	"MRFAP1L1"
"CERS5"	1.90721484868225e-17	0.365942962943424	0.121	0.06	8.59543588004116e-13	"2"	"CERS5"
"SAR1B"	1.95756432837299e-17	0.32731097356351	0.211	0.127	8.8223509151114e-13	"2"	"SAR1B"
"CCDC115"	2.04590225057374e-17	0.335625518927076	0.255	0.163	9.22047226288572e-13	"2"	"CCDC115"
"ANP32A"	2.10548036658894e-17	0.279473159073696	0.451	0.337	9.48897891614306e-13	"2"	"ANP32A"
"CNIH1"	2.1487471818165e-17	0.310340137899645	0.411	0.298	9.6839737990106e-13	"2"	"CNIH1"
"LMAN1"	2.26688338044449e-17	0.297258153966289	0.299	0.2	1.02163900189872e-12	"2"	"LMAN1"
"PEPD"	2.48134672715825e-17	0.348236020273226	0.216	0.133	1.11829334299568e-12	"2"	"PEPD"
"PSAP"	2.57910967171048e-17	0.250447333244899	0.545	0.43	1.16235314684648e-12	"2"	"PSAP"
"IRF2"	2.63147996013644e-17	0.324601898303523	0.252	0.161	1.18595538843429e-12	"2"	"IRF2"
"POLR3GL"	2.63339925022987e-17	0.292205322588067	0.428	0.32	1.1868203740936e-12	"2"	"POLR3GL"
"METTL9"	2.66371783327084e-17	0.306448346881675	0.402	0.294	1.2004843530985e-12	"2"	"METTL9"
"PRKD2"	2.72701637042875e-17	0.363234345375368	0.175	0.101	1.22901173782483e-12	"2"	"PRKD2"
"ZFAND6"	2.78598294625777e-17	0.311266256341807	0.23	0.143	1.25558679421945e-12	"2"	"ZFAND6"
"ATG5"	2.8067329273381e-17	0.331917049017741	0.265	0.172	1.26493839569274e-12	"2"	"ATG5"
"EBP"	2.81985703386335e-17	0.340618736739579	0.199	0.118	1.27085316802153e-12	"2"	"EBP"
"CCT8"	3.05270846178519e-17	0.264008630394711	0.436	0.326	1.37579464955735e-12	"2"	"CCT8"
"PFDN1"	3.17779134760497e-17	0.275384387525979	0.309	0.206	1.43216700453861e-12	"2"	"PFDN1"
"RAB2A"	3.39440647455987e-17	0.283463373273977	0.412	0.298	1.52979110995464e-12	"2"	"RAB2A"
"SNX3"	3.5744259685572e-17	0.263360197209735	0.506	0.385	1.61092229550936e-12	"2"	"SNX3"
"DUSP11"	3.6445523969992e-17	0.335378981647948	0.243	0.152	1.6425268742796e-12	"2"	"DUSP11"
"SPTAN1"	3.71977398742567e-17	0.262115429300168	0.37	0.263	1.676427740653e-12	"2"	"SPTAN1"
"WAS"	3.77753529964539e-17	0.259538805662397	0.498	0.386	1.70245960884419e-12	"2"	"WAS"
"GNB2"	3.91889701054325e-17	0.30909745504925	0.415	0.309	1.76616850471163e-12	"2"	"GNB2"
"MBD2"	3.9308805974239e-17	0.327210686730195	0.105	0.05	1.771569267647e-12	"2"	"MBD2"
"ARL6IP6"	4.08014163475842e-17	0.35022973794724	0.225	0.14	1.83883823195292e-12	"2"	"ARL6IP6"
"ATG3"	4.18601072212721e-17	0.332990579796482	0.271	0.178	1.88655131224829e-12	"2"	"ATG3"
"PIGT"	4.24489645453233e-17	0.319820491080598	0.236	0.148	1.91308993412863e-12	"2"	"PIGT"
"RNH1"	4.29783686050114e-17	0.290604442736016	0.388	0.276	1.93694911629065e-12	"2"	"RNH1"
"USP15"	4.31932299071547e-17	0.268930862962894	0.521	0.412	1.94663248545565e-12	"2"	"USP15"
"MRPL37"	4.39120491578894e-17	0.326806209789005	0.194	0.115	1.97902823144776e-12	"2"	"MRPL37"
"SEC14L1"	4.50680289005639e-17	0.37818385025061	0.206	0.125	2.03112592649061e-12	"2"	"SEC14L1"
"TFRC"	4.72531766664725e-17	0.351755865342331	0.132	0.069	2.12960616600458e-12	"2"	"TFRC"
"FAM49B"	4.98324244940833e-17	0.286378206706811	0.441	0.331	2.24584770709934e-12	"2"	"FAM49B"
"IL10RB"	5.49282671465871e-17	0.354717967403757	0.156	0.087	2.47550714376239e-12	"2"	"IL10RB"
"AQP3"	5.65053425986717e-17	0.365997437745855	0.418	0.314	2.54658278023694e-12	"2"	"AQP3"
"CMTM7"	5.82597382278542e-17	0.295569990900047	0.357	0.253	2.62564988245293e-12	"2"	"CMTM7"
"GNB1"	5.91516568622323e-17	0.309737739208204	0.211	0.128	2.66584687146709e-12	"2"	"GNB1"
"BRE"	6.10584944157832e-17	0.369983458001602	0.223	0.14	2.75178422633052e-12	"2"	"BRE"
"DNAJC1"	6.61425607647598e-17	0.317953991998426	0.231	0.144	2.98091292854619e-12	"2"	"DNAJC1"
"TIAM1"	6.84212393093064e-17	0.439983513590229	0.187	0.113	3.08360841319182e-12	"2"	"TIAM1"
"LPCAT4"	8.10660733254591e-17	0.36123554060768	0.159	0.09	3.65348579263179e-12	"2"	"LPCAT4"
"CAPNS1"	8.2227066079788e-17	0.314975497219298	0.181	0.106	3.70580941408389e-12	"2"	"CAPNS1"
"TPMT"	8.34163460826969e-17	0.397204051640745	0.106	0.052	3.75940788525499e-12	"2"	"TPMT"
"C7orf73"	8.39282073836432e-17	0.28082115594249	0.396	0.288	3.78247645036603e-12	"2"	"C7orf73"
"LAMP2"	8.55253570382009e-17	0.417008293055131	0.138	0.075	3.85445679099764e-12	"2"	"LAMP2"
"GSDMD"	8.79992042883115e-17	0.297423026707882	0.286	0.189	3.96594813886562e-12	"2"	"GSDMD"
"CDC42EP3"	8.88393768721216e-17	0.356525971056013	0.238	0.153	4.00381303687278e-12	"2"	"CDC42EP3"
"ZNF267"	9.06144095279983e-17	0.301238152352737	0.188	0.11	4.08381020860783e-12	"2"	"ZNF267"
"SLC39A1"	9.1015300936526e-17	0.353201422985964	0.131	0.068	4.10187758260735e-12	"2"	"SLC39A1"
"MAGEH1"	9.58052928886208e-17	0.622254876208854	0.146	0.081	4.31775293990436e-12	"2"	"MAGEH1"
"IFNAR2"	9.94698242592654e-17	0.321635978517907	0.282	0.188	4.48290603971657e-12	"2"	"IFNAR2"
"GZMK1"	1.05248854950426e-16	1.02585457575323	0.189	0.12	4.74335539490578e-12	"2"	"GZMK"
"COMMD7"	1.20522615918208e-16	0.281525188520898	0.324	0.22	5.43171325420181e-12	"2"	"COMMD7"
"PPP4R2"	1.31872132007671e-16	0.33078715181176	0.265	0.175	5.94321324532172e-12	"2"	"PPP4R2"
"RGS21"	1.31929506599037e-16	0.33181044774624	0.246	0.16	5.94579900340539e-12	"2"	"RGS2"
"MKNK1"	1.3499267263444e-16	0.392897749597156	0.125	0.065	6.08384977028894e-12	"2"	"MKNK1"
"CD4"	1.35611169411059e-16	0.323053159299635	0.395	0.297	6.1117241830176e-12	"2"	"CD4"
"MPPE1"	1.36267855059314e-16	0.311238617498309	0.194	0.116	6.14131969181315e-12	"2"	"MPPE1"
"SLC7A5"	1.37556948782248e-16	0.390869980450139	0.125	0.065	6.19941656771833e-12	"2"	"SLC7A5"
"STIP1"	1.38411413357617e-16	0.327551322901448	0.181	0.106	6.23792557720108e-12	"2"	"STIP1"
"MCRS1"	1.42926385652992e-16	0.333264734653857	0.164	0.093	6.44140634860906e-12	"2"	"MCRS1"
"CCDC90B"	1.60712665490389e-16	0.288609653501488	0.24	0.151	7.24299840832083e-12	"2"	"CCDC90B"
"PPP2R5C"	1.62269368371158e-16	0.279086807608844	0.481	0.376	7.31315589375137e-12	"2"	"PPP2R5C"
"TMEM140"	1.86740826993426e-16	0.391459007267482	0.118	0.061	8.41603559093974e-12	"2"	"TMEM140"
"MYCBP"	1.89198790978527e-16	0.352976468266889	0.151	0.084	8.52681111182025e-12	"2"	"MYCBP"
"PICALM"	1.91053236180317e-16	0.337306254699343	0.144	0.078	8.61038724817453e-12	"2"	"PICALM"
"NDUFC1"	2.19566721066414e-16	0.283442075763284	0.457	0.345	9.89543298502115e-12	"2"	"NDUFC1"
"C15orf57"	2.32442685866523e-16	0.353530189749395	0.175	0.103	1.04757269666324e-11	"2"	"C15orf57"
"PHF11"	2.43636165771669e-16	0.291644856030292	0.331	0.23	1.09801947189976e-11	"2"	"PHF11"
"TUFM"	2.47042969436603e-16	0.253260900482254	0.526	0.412	1.11337325465688e-11	"2"	"TUFM"
"RBBP7"	2.52870204540095e-16	0.280801276272984	0.308	0.21	1.1396354378213e-11	"2"	"RBBP7"
"SMAP1"	2.66900140409303e-16	0.269078090779533	0.371	0.263	1.20286555279665e-11	"2"	"SMAP1"
"CNPPD1"	2.71728817046218e-16	0.298538470359117	0.279	0.186	1.2246274326639e-11	"2"	"CNPPD1"
"GAK"	2.73584302412652e-16	0.331446339526187	0.152	0.084	1.23298973411334e-11	"2"	"GAK"
"ZCCHC10"	2.76718613145559e-16	0.351415094443493	0.154	0.087	1.24711544572441e-11	"2"	"ZCCHC10"
"MPC1"	2.86692953241539e-16	0.34008434571652	0.281	0.19	1.29206780166897e-11	"2"	"MPC1"
"PLIN2"	3.0672778395574e-16	0.338255082291718	0.289	0.195	1.38236077673173e-11	"2"	"PLIN2"
"FDX1"	3.20676919116343e-16	0.291568375475166	0.278	0.186	1.44522673907354e-11	"2"	"FDX1"
"TMEM2"	3.27756881169244e-16	0.295723192853967	0.369	0.265	1.47713471205355e-11	"2"	"TMEM2"
"RIC8A"	3.3354537002491e-16	0.292902044801494	0.199	0.12	1.50322227362826e-11	"2"	"RIC8A"
"MAPK13"	3.76942161629209e-16	0.369013908574337	0.128	0.068	1.69880293403052e-11	"2"	"MAPK13"
"HLA-G"	3.82569531347341e-16	0.37042145944292	0.132	0.07	1.7241643638762e-11	"2"	"HLA-G"
"PTPN6"	4.03013297216189e-16	0.329836113686539	0.359	0.259	1.81630032789392e-11	"2"	"PTPN6"
"MEI1"	4.10889037715233e-16	0.317449496729255	0.231	0.147	1.85179471517501e-11	"2"	"MEI1"
"HACD4"	4.16869739576061e-16	0.318740923659583	0.255	0.166	1.87874854232139e-11	"2"	"HACD4"
"TMED5"	5.1130064483885e-16	0.3075515622429	0.268	0.178	2.30432974615973e-11	"2"	"TMED5"
"RPA2"	5.29523189278866e-16	0.315863392116868	0.272	0.183	2.386455109442e-11	"2"	"RPA2"
"TSG101"	5.99995867043015e-16	0.3202142782475	0.16	0.091	2.70406137358946e-11	"2"	"TSG101"
"SDF2"	6.26531662609836e-16	0.300596786226681	0.236	0.15	2.82365289705001e-11	"2"	"SDF2"
"CCM2"	6.85724900347809e-16	0.308062369646129	0.277	0.186	3.0904249808875e-11	"2"	"CCM2"
"MRPS14"	7.56567795499383e-16	0.327889262604221	0.16	0.091	3.40969974075662e-11	"2"	"MRPS14"
"DERL2"	7.73772072991594e-16	0.305323674621529	0.245	0.157	3.48723597855851e-11	"2"	"DERL2"
"UBA1"	7.88517287905216e-16	0.311903732830909	0.197	0.12	3.55368971313123e-11	"2"	"UBA1"
"MED21"	7.893939889517e-16	0.381319534331256	0.163	0.095	3.55764082940752e-11	"2"	"MED21"
"AUP1"	8.58701288318377e-16	0.252830926648038	0.428	0.316	3.86999496619326e-11	"2"	"AUP1"
"HIBCH"	8.63685702982382e-16	0.360421249327709	0.119	0.061	3.892458726201e-11	"2"	"HIBCH"
"RABGAP1L"	9.04255322202942e-16	0.271689076465383	0.3	0.203	4.07529788610422e-11	"2"	"RABGAP1L"
"HSPA4"	9.28957644377707e-16	0.305985559540214	0.221	0.139	4.18662631168145e-11	"2"	"HSPA4"
"C4orf27"	9.33648542045418e-16	0.356096133531584	0.131	0.071	4.20776724929029e-11	"2"	"C4orf27"
"PSMD1"	9.34619391279289e-16	0.297594827392145	0.184	0.109	4.2121426726175e-11	"2"	"PSMD1"
"DNAJC7"	9.83822069290028e-16	0.302770983255943	0.281	0.189	4.4338893018763e-11	"2"	"DNAJC7"
"CDV3"	1.04776373533573e-15	0.336350578979707	0.222	0.141	4.72206160241106e-11	"2"	"CDV3"
"DPH3"	1.07943253514705e-15	0.294644907000402	0.166	0.096	4.86478654940071e-11	"2"	"DPH3"
"VMA21"	1.10590015663369e-15	0.329462014318133	0.209	0.131	4.9840708259167e-11	"2"	"VMA21"
"TMEM183A"	1.13599062462856e-15	0.285818310519862	0.244	0.158	5.11968254707599e-11	"2"	"TMEM183A"
"INSIG1"	1.21247101497251e-15	0.383415164158647	0.208	0.13	5.46436437027812e-11	"2"	"INSIG1"
"ACLY"	1.2748346760897e-15	0.323285308450485	0.154	0.087	5.74542491820108e-11	"2"	"ACLY"
"POLR3K"	1.36063874931759e-15	0.34839308609494	0.117	0.061	6.13212671542453e-11	"2"	"POLR3K"
"UBL7"	1.36798285064401e-15	0.300673285413736	0.223	0.14	6.16522511128244e-11	"2"	"UBL7"
"NUDT1"	1.40257623800272e-15	0.341999382792067	0.191	0.117	6.32113058943066e-11	"2"	"NUDT1"
"CAT"	1.42799750210167e-15	0.293998055180398	0.211	0.131	6.4356991424718e-11	"2"	"CAT"
"SH3BP2"	1.43536058088641e-15	0.346917318192388	0.102	0.05	6.46888306593887e-11	"2"	"SH3BP2"
"DCAF13"	1.4594187941265e-15	0.329116413091401	0.138	0.076	6.57730862136931e-11	"2"	"DCAF13"
"N4BP1"	1.49005205981825e-15	0.349683318031698	0.113	0.058	6.71536662318888e-11	"2"	"N4BP1"
"MAPRE1"	1.55349790433116e-15	0.273564505951662	0.319	0.22	7.00130435523966e-11	"2"	"MAPRE1"
"ETF1"	1.60522755184122e-15	0.355726702915667	0.215	0.136	7.234439530638e-11	"2"	"ETF1"
"LTA"	1.63042223849406e-15	0.557962038390723	0.165	0.098	7.34798694444501e-11	"2"	"LTA"
"RPN2"	1.64410632364221e-15	0.268087299915067	0.435	0.332	7.4096583793907e-11	"2"	"RPN2"
"SMARCB1"	1.72089333068702e-15	0.276279892467034	0.255	0.167	7.75572206274025e-11	"2"	"SMARCB1"
"MRPL36"	1.73356180062232e-15	0.305979324059574	0.199	0.122	7.81281632304466e-11	"2"	"MRPL36"
"C14orf1"	1.74231118027885e-15	0.321683490590522	0.189	0.113	7.85224802728071e-11	"2"	"C14orf1"
"KIAA1143"	1.75892686427058e-15	0.323129665745096	0.198	0.122	7.92713159189464e-11	"2"	"KIAA1143"
"TRAPPC2L"	1.81198279015941e-15	0.307904214391561	0.296	0.203	8.16624403869041e-11	"2"	"TRAPPC2L"
"AP2B1"	1.8648338857674e-15	0.356371551295046	0.206	0.129	8.40443335637652e-11	"2"	"AP2B1"
"CWC15"	1.89018855074917e-15	0.299567238489447	0.348	0.249	8.51870176051636e-11	"2"	"CWC15"
"ANKRD10"	1.90786209232983e-15	0.315515517595381	0.306	0.213	8.59835287771206e-11	"2"	"ANKRD10"
