""	"p_val"	"avg_logFC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"
"VMO12"	1.39503593019265e-26	0.559639269015475	0.26	0.11	5.46086814873913e-22	"7"	"VMO1"
"CEP131"	1.45286148024972e-26	0.29493747103911	0.113	0.03	5.68722626443754e-22	"7"	"CEP131"
"SLC7A1"	1.53567761070169e-26	0.329773969138815	0.161	0.053	6.01141000709177e-22	"7"	"SLC7A1"
"RNASEH2B"	1.58899898462924e-26	0.258044368226895	0.471	0.239	6.22013652533115e-22	"7"	"RNASEH2B"
"CD300A3"	1.59644898688709e-26	0.279923083602614	0.72	0.419	6.24929955916953e-22	"7"	"CD300A"
"GPR842"	1.63486896142531e-26	0.417220215391962	0.186	0.066	6.39969454949938e-22	"7"	"GPR84"
"PPIH"	1.6361457880403e-26	0.256023017752984	0.408	0.195	6.40469268728376e-22	"7"	"PPIH"
"ATP1B31"	1.78433035718292e-26	0.279073134992993	0.779	0.489	6.98476118319255e-22	"7"	"ATP1B3"
"TMEM1231"	1.95260028998262e-26	0.285102510103913	0.762	0.457	7.64345383513696e-22	"7"	"TMEM123"
"EIF3E1"	2.09118608780755e-26	0.277121337382248	0.958	0.735	8.18594794072267e-22	"7"	"EIF3E"
"ZNF721"	2.10510364295273e-26	0.25623420586908	0.331	0.149	8.24042821033847e-22	"7"	"ZNF721"
"PPARD1"	2.15283967079801e-26	0.366509131550872	0.24	0.095	8.42729089133881e-22	"7"	"PPARD"
"CCR52"	2.86973008002128e-26	0.336747445879458	0.131	0.038	1.12335583982433e-21	"7"	"CCR5"
"CNOT7"	3.27781171766687e-26	0.251060710919111	0.606	0.33	1.2830993968807e-21	"7"	"CNOT7"
"PHF6"	3.68982336023681e-26	0.314007330643537	0.215	0.081	1.4443813543647e-21	"7"	"PHF6"
"PHTF1"	4.11236657043381e-26	0.319948821462945	0.188	0.067	1.60978589399632e-21	"7"	"PHTF1"
"PPP1R3B"	4.47564833028637e-26	0.381118776778094	0.12	0.033	1.7519925388906e-21	"7"	"PPP1R3B"
"NUBPL"	4.61550044668889e-26	0.463656310527343	0.153	0.049	1.80673764985636e-21	"7"	"NUBPL"
"POLD4"	4.92087244775665e-26	0.253103805573449	0.849	0.549	1.92627551967434e-21	"7"	"POLD4"
"PLK21"	5.02974337976199e-26	0.340065829283679	0.246	0.1	1.96889304600783e-21	"7"	"PLK2"
"TPK1"	5.55295766520144e-26	0.300142831962833	0.29	0.125	2.1737052780431e-21	"7"	"TPK1"
"SLC18B11"	7.3291294222049e-26	0.319446099982428	0.198	0.073	2.86898771232211e-21	"7"	"SLC18B1"
"PMS11"	8.47307909744452e-26	0.311702425027459	0.22	0.085	3.31678681269466e-21	"7"	"PMS1"
"CYB5B"	1.01010967409426e-25	0.28304004097072	0.333	0.151	3.95407431924197e-21	"7"	"CYB5B"
"FAM118B"	1.01646246836705e-25	0.28881465396104	0.188	0.068	3.97894233242284e-21	"7"	"FAM118B"
"TNFAIP81"	1.23997605207778e-25	0.281198520725504	0.468	0.238	4.85388625585848e-21	"7"	"TNFAIP8"
"BTF3L4"	1.36115807408753e-25	0.259514239322506	0.652	0.359	5.32825328101564e-21	"7"	"BTF3L4"
"PCYOX1L"	1.36747674102189e-25	0.261482852260245	0.166	0.056	5.35298770273021e-21	"7"	"PCYOX1L"
"PRKAR2B"	1.53973915538491e-25	0.296992959740732	0.171	0.059	6.02730892375425e-21	"7"	"PRKAR2B"
"MPHOSPH61"	1.66024768233199e-25	0.29191580688266	0.353	0.164	6.49903955248856e-21	"7"	"MPHOSPH6"
"LMNA1"	2.25896288158928e-25	0.400915522636484	0.517	0.299	8.84271019998122e-21	"7"	"LMNA"
"RNASET21"	2.29045455055415e-25	0.301256379768207	0.957	0.77	8.96598433814421e-21	"7"	"RNASET2"
"SH3BP5"	2.50366072266849e-25	0.317874634417864	0.481	0.259	9.80057989888579e-21	"7"	"SH3BP5"
"CLN8"	2.6184539817613e-25	0.31891217720724	0.348	0.164	1.02499381116046e-20	"7"	"CLN8"
"PMP222"	2.66870125041365e-25	0.276060562151016	0.186	0.067	1.04466310447443e-20	"7"	"PMP22"
"PIGP"	2.76043904190606e-25	0.428954370876711	0.373	0.179	1.08057386295413e-20	"7"	"PIGP"
"CHRFAM7A"	3.69830761263166e-25	0.323682035281669	0.146	0.047	1.44770251496466e-20	"7"	"CHRFAM7A"
"FARS2"	4.05639529589519e-25	0.255965880148098	0.233	0.093	1.58787593857817e-20	"7"	"FARS2"
"POMC"	4.0920718400458e-25	0.307060875253238	0.166	0.057	1.60184152178593e-20	"7"	"POMC"
"TCEAL12"	4.57407109326114e-25	0.270812622619239	0.173	0.061	1.79052012945707e-20	"7"	"TCEAL1"
"OBFC1"	5.09122118770932e-25	0.25713156377619	0.22	0.085	1.99295853392881e-20	"7"	"OBFC1"
"RFC2"	6.02291516332308e-25	0.360918313139411	0.263	0.112	2.35767014068282e-20	"7"	"RFC2"
"MYO1E2"	6.25944962102374e-25	0.299275389597892	0.22	0.086	2.45026155414974e-20	"7"	"MYO1E"
"RP11-126K1.61"	6.27358844980113e-25	0.383360193611994	0.141	0.045	2.45579619867465e-20	"7"	"RP11-126K1.6"
"SNHG151"	6.55502213049128e-25	0.399969736559717	0.637	0.385	2.56596341298081e-20	"7"	"SNHG15"
"RPA31"	6.82256755999044e-25	0.269278892535389	0.436	0.216	2.67069407135826e-20	"7"	"RPA3"
"SLC1A51"	7.77957593884413e-25	0.304212129907335	0.404	0.203	3.04531500126053e-20	"7"	"SLC1A5"
"BCKDHA"	1.13168451700997e-24	0.254042519179129	0.388	0.188	4.42997904183554e-20	"7"	"BCKDHA"
"GPX13"	1.26766424276691e-24	0.382835786296727	0.987	0.887	4.96227167831109e-20	"7"	"GPX1"
"COMMD5"	1.75024297521802e-24	0.263644324449529	0.371	0.178	6.85132612649093e-20	"7"	"COMMD5"
"THEM4"	1.96884603395466e-24	0.360480106167391	0.175	0.064	7.70704779991551e-20	"7"	"THEM4"
"MTHFD1L2"	2.31665417885388e-24	0.389963048777641	0.145	0.048	9.06854278312351e-20	"7"	"MTHFD1L"
"ARMCX21"	2.65973574760244e-24	0.445365089954581	0.106	0.029	1.04115355839898e-19	"7"	"ARMCX2"
"DBF4"	2.82017625416425e-24	0.277716929713826	0.25	0.105	1.1039579946926e-19	"7"	"DBF4"
"TAP1"	3.20427977539328e-24	0.292144505910616	0.519	0.282	1.2543153180777e-19	"7"	"TAP1"
"LIMK12"	3.94014191461543e-24	0.290987754647626	0.265	0.113	1.54236855247621e-19	"7"	"LIMK1"
"DGKA"	4.57786509930896e-24	0.264477328494238	0.245	0.101	1.79200529312449e-19	"7"	"DGKA"
"LINC01588"	4.5884392144281e-24	0.354462528631116	0.131	0.041	1.79614453048788e-19	"7"	"LINC01588"
"SESN11"	5.22812923058506e-24	0.376110186104524	0.323	0.151	2.04655118731252e-19	"7"	"SESN1"
"VPS35"	6.5401525075797e-24	0.251351861722494	0.691	0.403	2.56014269909207e-19	"7"	"VPS35"
"PTTG1"	7.52975170765349e-24	0.339875571460334	0.16	0.056	2.94752130596096e-19	"7"	"PTTG1"
"SPRY2"	8.51598711219564e-24	0.461769407398217	0.101	0.027	3.33358315506899e-19	"7"	"SPRY2"
"TMCC31"	9.66552144628195e-24	0.322833227217752	0.208	0.082	3.78356837014707e-19	"7"	"TMCC3"
"GTF2H4"	1.03039491778563e-23	0.299907049937792	0.138	0.044	4.03348090567183e-19	"7"	"GTF2H4"
"SCOC1"	1.05084396998587e-23	0.258622010882662	0.268	0.117	4.11352872050968e-19	"7"	"SCOC"
"LINC00324"	1.11633337439638e-23	0.310459717567744	0.158	0.054	4.36988699407461e-19	"7"	"LINC00324"
"UBE2N"	1.12991045053495e-23	0.253559400906043	0.624	0.35	4.42303445861906e-19	"7"	"UBE2N"
"FBXO4"	1.5289899479711e-23	0.379599827553468	0.168	0.061	5.98523115133286e-19	"7"	"FBXO4"
"ABCE1"	1.54577701250411e-23	0.27293386520202	0.341	0.164	6.05094411544734e-19	"7"	"ABCE1"
"SDS2"	1.67029338881635e-23	0.416309175223888	0.221	0.091	6.5383634705216e-19	"7"	"SDS"
"DPH2"	1.79654144418591e-23	0.287164918058494	0.136	0.044	7.03256148326576e-19	"7"	"DPH2"
"BLNK2"	1.9737389536857e-23	0.276691291946112	0.233	0.098	7.72620113420269e-19	"7"	"BLNK"
"PLGRKT1"	2.05558945833044e-23	0.255027222553678	0.285	0.128	8.04660493463451e-19	"7"	"PLGRKT"
"DTWD11"	2.29022416376945e-23	0.29169815059914	0.251	0.108	8.96508248907553e-19	"7"	"DTWD1"
"RASGRP31"	2.41695138401484e-23	0.281337937450381	0.181	0.068	9.46115619272611e-19	"7"	"RASGRP3"
"INIP"	2.88034027467649e-23	0.343796527448973	0.3	0.136	1.12750920052211e-18	"7"	"INIP"
"TCAIM"	3.12014166211444e-23	0.276611988727238	0.241	0.1	1.2213794536347e-18	"7"	"TCAIM"
"AGK"	3.16425240155752e-23	0.269521579270442	0.161	0.057	1.23864660258969e-18	"7"	"AGK"
"SLC29A31"	3.38281721777788e-23	0.288749690484481	0.185	0.069	1.32420379989915e-18	"7"	"SLC29A3"
"TRMT6"	3.77433091172641e-23	0.250802690945723	0.258	0.111	1.4774618353953e-18	"7"	"TRMT6"
"RP11-37B2.11"	4.15541761803588e-23	0.314639533438372	0.195	0.075	1.62663822658015e-18	"7"	"RP11-37B2.1"
"TFDP2"	4.63013722400652e-23	0.309769249260184	0.205	0.081	1.81246721633735e-18	"7"	"TFDP2"
"SIRT1"	5.187840711758e-23	0.252393455330493	0.203	0.079	2.03078024661767e-18	"7"	"SIRT1"
"RBMS21"	5.34423792110816e-23	0.359981801083459	0.165	0.058	2.09200193421779e-18	"7"	"RBMS2"
"CTPS1"	9.78938707095042e-23	0.262258246370682	0.153	0.053	3.83205556892354e-18	"7"	"CTPS1"
"WDR771"	1.14402709650144e-22	0.251443188628511	0.298	0.137	4.47829406925488e-18	"7"	"WDR77"
"MAGOHB"	1.16539796920725e-22	0.253896012267699	0.23	0.096	4.56195035046177e-18	"7"	"MAGOHB"
"VDR"	1.17300843286959e-22	0.312233001323411	0.181	0.068	4.59174151046801e-18	"7"	"VDR"
"TMEM191"	1.18816591001286e-22	0.264036829263643	0.228	0.096	4.65107545474536e-18	"7"	"TMEM19"
"NEDD9"	1.44873456063191e-22	0.289030691222808	0.431	0.23	5.67107143759361e-18	"7"	"NEDD9"
"NCOA4"	1.48112586084675e-22	0.261966515556551	0.799	0.519	5.7978671822846e-18	"7"	"NCOA4"
"CXCL81"	1.49763950550905e-22	0.348979179542597	0.509	0.294	5.86250984431517e-18	"7"	"CXCL8"
"ZNF506"	1.53747246158296e-22	0.259245449959435	0.183	0.069	6.01843595086651e-18	"7"	"ZNF506"
"SRGAP32"	1.58833475769016e-22	0.253396962053335	0.136	0.045	6.21753640897813e-18	"7"	"SRGAP3"
"FSCN1"	1.69029062730033e-22	0.311388413351887	0.163	0.059	6.61664266056716e-18	"7"	"FSCN1"
"ZNF124"	1.74128066815083e-22	0.276063301302509	0.27	0.12	6.81624317547643e-18	"7"	"ZNF124"
"KDSR1"	1.76131204095993e-22	0.334936044727958	0.304	0.141	6.89465598433764e-18	"7"	"KDSR"
"ZUFSP"	2.27438649125203e-22	0.263472333216275	0.153	0.053	8.90308592000606e-18	"7"	"ZUFSP"
"PFKP"	2.68512081261621e-22	0.252922415109748	0.16	0.057	1.05109054209862e-17	"7"	"PFKP"
"MCM31"	2.8619434116419e-22	0.280346231793297	0.158	0.056	1.12030774848722e-17	"7"	"MCM3"
"LINC008472"	3.13840815006951e-22	0.318937017294678	0.228	0.097	1.22852987034471e-17	"7"	"LINC00847"
"PAICS1"	4.29370474911192e-22	0.305896760552557	0.218	0.091	1.68077072403986e-17	"7"	"PAICS"
"TMEM8B"	5.27274011257429e-22	0.257290972335833	0.113	0.033	2.0640141170672e-17	"7"	"TMEM8B"
"PPIL11"	5.79428649456795e-22	0.322512309620664	0.115	0.035	2.26817344829862e-17	"7"	"PPIL1"
"SLC46A32"	6.72922620113085e-22	0.26256844111472	0.243	0.105	2.63415559643267e-17	"7"	"SLC46A3"
"C11orf24"	8.23860861392789e-22	0.313114391428841	0.238	0.103	3.22500334192207e-17	"7"	"C11orf24"
"FMN12"	1.21788110703778e-21	0.303845793341955	0.191	0.076	4.76739559349939e-17	"7"	"FMN1"
"LRRCC11"	1.32537701587784e-21	0.360613880227704	0.136	0.046	5.1881883286538e-17	"7"	"LRRCC1"
"TNFSF14"	1.43100681983537e-21	0.298324774295762	0.106	0.031	5.60167619624557e-17	"7"	"TNFSF14"
"ENG2"	1.6469295553702e-21	0.299451879330673	0.383	0.196	6.44690574449666e-17	"7"	"ENG"
"SAP302"	1.66818128557909e-21	0.284347936624255	0.29	0.135	6.53009564239935e-17	"7"	"SAP30"
"TRAF5"	1.74618271057225e-21	0.333666765795956	0.123	0.039	6.83543222053508e-17	"7"	"TRAF5"
"ZNF32"	2.29513247530393e-21	0.26505483991028	0.255	0.114	8.98429607457722e-17	"7"	"ZNF32"
"DCUN1D1"	2.61605458795992e-21	0.27804772624372	0.273	0.124	1.02405456845691e-16	"7"	"DCUN1D1"
"TLR12"	3.57995485971585e-21	0.290091168276201	0.383	0.196	1.40137332983577e-16	"7"	"TLR1"
"LRIF1"	6.78740460997507e-21	0.308723239316516	0.191	0.078	2.65692953457474e-16	"7"	"LRIF1"
"TIMM23"	8.08282503266794e-21	0.253255864745112	0.374	0.188	3.16402185903786e-16	"7"	"TIMM23"
"ZC3H12A1"	1.15235849575117e-20	0.29549549945284	0.245	0.11	4.51090733161797e-16	"7"	"ZC3H12A"
"STX18"	1.19994466860169e-20	0.308863864352436	0.268	0.123	4.69718340524131e-16	"7"	"STX18"
"SMC21"	1.35199670704416e-20	0.300253629337334	0.186	0.075	5.29239110972435e-16	"7"	"SMC2"
"SESN31"	1.35322080086376e-20	0.25860864079765	0.261	0.12	5.2971828249812e-16	"7"	"SESN3"
"SKA2"	1.55131148519215e-20	0.349964711257348	0.27	0.124	6.07260880878469e-16	"7"	"SKA2"
"ZNF736"	2.50871685853234e-20	0.250714877100691	0.148	0.053	9.82037214272485e-16	"7"	"ZNF736"
"C2orf76"	2.86612584387577e-20	0.278001930015057	0.196	0.082	1.12194496158517e-15	"7"	"C2orf76"
"TMEM702"	3.6801894267822e-20	0.302165166528688	0.424	0.232	1.44061015111389e-15	"7"	"TMEM70"
"RP11-426C22.5"	5.59282197702015e-20	0.366326501333342	0.155	0.058	2.18931016290454e-15	"7"	"RP11-426C22.5"
"GTF2F2"	6.8028965253768e-20	0.300379077720367	0.318	0.156	2.66299384485875e-15	"7"	"GTF2F2"
"SC5D1"	6.94049914340081e-20	0.273272466789199	0.165	0.064	2.71685838968425e-15	"7"	"SC5D"
"CTA-384D8.34"	8.19895041426306e-20	0.33121244147948	0.123	0.041	3.20947913966327e-15	"7"	"CTA-384D8.34"
"FGGY1"	1.12919234433552e-19	0.261153101305538	0.125	0.042	4.4202234319014e-15	"7"	"FGGY"
"LINC00623"	1.83213946824239e-19	0.265039810508955	0.14	0.05	7.17190994843485e-15	"7"	"LINC00623"
"SERPINH12"	2.16127941940214e-19	0.253399501298769	0.136	0.049	8.46032828724969e-15	"7"	"SERPINH1"
"USP111"	2.70467270191003e-19	0.256464230656882	0.216	0.096	1.05874412916268e-14	"7"	"USP11"
"RP11-11N9.41"	2.94324698187697e-19	0.257472861363714	0.173	0.069	1.15213403105574e-14	"7"	"RP11-11N9.4"
"CEACAM211"	3.64754741413556e-19	0.303728339096091	0.116	0.039	1.42783243526337e-14	"7"	"CEACAM21"
"PHLDA21"	1.01573419817487e-18	0.292401468730836	0.319	0.166	3.97609151875553e-14	"7"	"PHLDA2"
"FOS2"	1.08401917386482e-18	0.279581682738724	0.978	0.895	4.24339305609383e-14	"7"	"FOS"
"GSTM2"	1.14554909616801e-18	0.309389598981681	0.151	0.059	4.48425193694968e-14	"7"	"GSTM2"
"MFAP11"	1.72179978420739e-18	0.280894863061349	0.18	0.074	6.73998525527981e-14	"7"	"MFAP1"
"GSTM1"	1.74339883740567e-18	0.267130257548027	0.243	0.113	6.8245347490245e-14	"7"	"GSTM1"
"C7orf49"	1.84518723494485e-18	0.273539318372441	0.193	0.083	7.22298543119161e-14	"7"	"C7orf49"
"METTL10"	1.89707410079354e-18	0.253440639039618	0.193	0.082	7.42609656755631e-14	"7"	"METTL10"
"MVB12B"	2.24105302806657e-18	0.25976455783292	0.13	0.047	8.77260207836657e-14	"7"	"MVB12B"
"PPIL3"	3.35736380099552e-18	0.2614516809054	0.233	0.108	1.3142400598997e-13	"7"	"PPIL3"
"ACAT2"	4.67048682954565e-18	0.254224303699345	0.215	0.097	1.82826206942564e-13	"7"	"ACAT2"
"SACS"	4.86877284849861e-18	0.260913492530783	0.121	0.042	1.90588113154478e-13	"7"	"SACS"
"NOP161"	6.41897462936197e-18	0.327436360044637	0.216	0.097	2.51270761866374e-13	"7"	"NOP16"
"DNAJC17"	1.91680067015368e-17	0.25446706457783	0.198	0.087	7.50331622331659e-13	"7"	"DNAJC17"
"IFT52"	2.77518202945567e-17	0.275705577597129	0.256	0.122	1.08634500543042e-12	"7"	"IFT52"
"ZNF140"	2.79021471454555e-17	0.275463384165908	0.111	0.038	1.09222955000886e-12	"7"	"ZNF140"
"FAM72A2"	2.81652874968092e-17	0.371550965918243	0.148	0.059	1.1025301790626e-12	"7"	"FAM72A"
"DPP3"	3.15292784232781e-17	0.295979921679612	0.198	0.087	1.23421360387922e-12	"7"	"DPP3"
"TRIM691"	3.49680412700557e-17	0.26007335901267	0.285	0.143	1.36882397551633e-12	"7"	"TRIM69"
"TIFA"	7.01713969203756e-17	0.278222576446816	0.163	0.068	2.7468593324481e-12	"7"	"TIFA"
"CH25H2"	7.08525591475131e-17	0.51603036785433	0.136	0.053	2.7735234278294e-12	"7"	"CH25H"
"TMEM2202"	7.34604157136905e-17	0.286810088331942	0.13	0.049	2.87560797311241e-12	"7"	"TMEM220"
"MRPL39"	9.87409878281216e-17	0.292115312901536	0.158	0.066	3.86521596853182e-12	"7"	"MRPL39"
"OTUD6B"	1.16934339455454e-16	0.26603627070683	0.131	0.05	4.57739471798374e-12	"7"	"OTUD6B"
"ISOC1"	1.31761595191987e-16	0.252681549133476	0.163	0.069	5.15780764379033e-12	"7"	"ISOC1"
"NPM31"	1.71134324709213e-16	0.329174380737158	0.141	0.057	6.69905314074216e-12	"7"	"NPM3"
"CSGALNACT11"	2.6313541486635e-16	0.358482288058783	0.125	0.047	1.03004358149433e-11	"7"	"CSGALNACT1"
"TIPRL"	8.30968178272994e-16	0.252973268587422	0.349	0.187	3.25282493384964e-11	"7"	"TIPRL"
"BCKDHB"	1.97189508255085e-15	0.389955617555612	0.106	0.038	7.71898330064531e-11	"7"	"BCKDHB"
"PTPRO2"	2.47338475932718e-15	0.307870689351941	0.143	0.059	9.68206464038626e-11	"7"	"PTPRO"
"TWSG1"	3.30613254475652e-15	0.269146652860657	0.113	0.042	1.29418558464494e-10	"7"	"TWSG1"
"GPR160"	2.23613450102292e-14	0.324485087436255	0.138	0.058	8.7533485042542e-10	"7"	"GPR160"
"TERF1"	2.88605025668372e-12	0.291438382662693	0.255	0.137	1.12974437297884e-07	"7"	"TERF1"
"SMIM8"	2.68631346209757e-11	0.318019026499217	0.118	0.052	1.05155740473809e-06	"7"	"SMIM8"
"UTP14A"	3.13098440105072e-11	0.454290521669001	0.15	0.071	1.2256238437913e-06	"7"	"UTP14A"
"LRR1"	5.99031522675193e-11	0.253499064899087	0.153	0.074	2.34490889551204e-06	"7"	"LRR1"
"ACOT7"	6.07597994024394e-11	0.843711515900771	0.108	0.047	2.37844234760849e-06	"7"	"ACOT7"
"FUNDC1"	6.23357687241472e-11	0.363042683082048	0.13	0.06	2.44013366670674e-06	"7"	"FUNDC1"
"HAUS3"	3.33910132969136e-10	0.269608366993454	0.128	0.06	1.30709121550768e-05	"7"	"HAUS3"
"MAP7D3"	3.56440823894515e-10	0.274271906245605	0.131	0.062	1.39528760513508e-05	"7"	"MAP7D3"
"WDR54"	1.18146628821999e-09	0.273322857568319	0.105	0.047	4.62484978523716e-05	"7"	"WDR54"
"ABHD10"	1.50284182242352e-09	0.266128462418592	0.165	0.086	5.88287431387685e-05	"7"	"ABHD10"
"G0S21"	1.57443654084356e-06	0.661417626978424	0.298	0.221	0.0616313183913211	"7"	"G0S2"
"RNASEH2A"	1.84431511898521e-06	0.264007642020274	0.136	0.078	0.072195715332676	"7"	"RNASEH2A"
"HES41"	2.73311769242132e-234	1.61038634784095	0.5	0.075	1.06987892069833e-229	"8"	"HES4"
"TCF7L21"	1.35336276899348e-199	1.39221338589579	0.66	0.154	5.29773855922499e-195	"8"	"TCF7L2"
"FCGR3A2"	3.62339086775017e-190	1.4173912176842	0.842	0.318	1.41837635518081e-185	"8"	"FCGR3A"
"LINC012721"	3.30997846214971e-177	1.63032860415172	0.816	0.363	1.2956910690085e-172	"8"	"LINC01272"
"LST11"	9.32513351442804e-165	0.934455302188281	0.996	0.838	3.65032351422286e-160	"8"	"LST1"
"MTSS11"	2.31111805501899e-152	1.11646087804925	0.757	0.259	9.04687162637184e-148	"8"	"MTSS1"
"IFITM22"	4.95898777312463e-151	1.03014813670496	0.981	0.78	1.94119576378964e-146	"8"	"IFITM2"
"CDKN1C1"	7.87034856116291e-150	1.29716997114858	0.463	0.095	3.08084794426722e-145	"8"	"CDKN1C"
"NR4A12"	6.63246494535984e-145	1.10489350955048	0.89	0.449	2.59627840286111e-140	"8"	"NR4A1"
"LILRB21"	9.80328401141087e-145	1.10779356537257	0.924	0.538	3.83749552626679e-140	"8"	"LILRB2"
"BCL2A11"	1.62404043814737e-139	1.2272701107579	0.924	0.541	6.3573062951279e-135	"8"	"BCL2A1"
"HSPA1B3"	9.30769617308937e-133	1.53196755277583	0.716	0.28	3.64349766695584e-128	"8"	"HSPA1B"
"HSPH11"	4.24318871390246e-127	1.55998762197915	0.699	0.281	1.66099622205712e-122	"8"	"HSPH1"
"RPS192"	4.44537798260586e-127	0.557226565005861	1	0.971	1.74014321129106e-122	"8"	"RPS19"
"ZNF7031"	6.4433716774751e-126	1.2736213530137	0.463	0.112	2.52225784314763e-121	"8"	"ZNF703"
"CDC42EP2"	1.64506989945372e-124	1.28158500139055	0.32	0.055	6.43962612141157e-120	"8"	"CDC42EP2"
"HSP90AA11"	4.25292996547404e-123	1.43600969006126	0.981	0.85	1.66480943498481e-118	"8"	"HSP90AA1"
"RHOB2"	1.14100391474966e-120	1.08461254602394	0.952	0.636	4.46645982428755e-116	"8"	"RHOB"
"IFITM31"	2.57396427230816e-120	1.22034580536695	0.883	0.546	1.00757831439503e-115	"8"	"IFITM3"
"DNAJB11"	1.11557888422636e-119	1.64474746833198	0.82	0.445	4.3669335423041e-115	"8"	"DNAJB1"
"PAPSS21"	1.38501493873766e-117	1.55182016284258	0.459	0.123	5.42164097768859e-113	"8"	"PAPSS2"
"SAT11"	2.514949264189e-116	0.679813557871009	0.998	0.966	9.84476889466784e-112	"8"	"SAT1"
"FFAR2"	4.9426424974208e-116	1.37024225634419	0.229	0.03	1.93479740561537e-111	"8"	"FFAR2"
"HSPA1A3"	3.42685617668666e-115	1.50763703848792	0.797	0.393	1.34144285036399e-110	"8"	"HSPA1A"
"RP11-362F19.11"	4.1698427404785e-115	1.30348817468263	0.394	0.088	1.63228494076031e-110	"8"	"RP11-362F19.1"
"LILRA53"	9.34129673702963e-111	0.966385537579176	0.799	0.344	3.65665060771025e-106	"8"	"LILRA5"
"FPR21"	1.08997082789602e-106	1.485055962406	0.307	0.059	4.26669080579898e-102	"8"	"FPR2"
"RHOC1"	1.59090880385365e-105	0.988675442139947	0.783	0.395	6.22761251268512e-101	"8"	"RHOC"
"FCER1G1"	4.70187153686614e-105	0.576478857332333	0.993	0.871	1.84054761310625e-100	"8"	"FCER1G"
"TBC1D81"	6.2991444166667e-104	1.08958101527346	0.519	0.164	2.46580008190418e-99	"8"	"TBC1D8"
"LILRA11"	5.17740106060755e-102	0.920839673226389	0.697	0.276	2.02669364517483e-97	"8"	"LILRA1"
"AIF11"	2.52967006196106e-101	0.550510107826792	0.998	0.871	9.90239345754656e-97	"8"	"AIF1"
"BAG33"	4.03327425665029e-98	1.58000723296807	0.472	0.147	1.57882520776576e-93	"8"	"BAG3"
"FAM110A1"	6.13030404711199e-98	1.09234992623582	0.619	0.235	2.39970751924199e-93	"8"	"FAM110A"
"MS4A72"	1.03117261333963e-97	0.893862036461301	0.909	0.584	4.036525194918e-93	"8"	"MS4A7"
"DNAJA42"	9.12557756560234e-97	1.72931340746407	0.377	0.099	3.57220733805503e-92	"8"	"DNAJA4"
"PAG11"	2.62335906313656e-94	1.04380620612951	0.621	0.25	1.0269139052648e-89	"8"	"PAG1"
"SIDT21"	9.3314216658966e-94	1.06514191687085	0.571	0.207	3.65278501111522e-89	"8"	"SIDT2"
"KLF22"	2.36448700208274e-92	0.915684838456023	0.885	0.579	9.2557843696529e-88	"8"	"KLF2"
"TIMP11"	5.95288651396419e-92	0.92101991956738	0.948	0.7	2.33025742589128e-87	"8"	"TIMP1"
"FCGR3B"	2.01258617304009e-91	0.802805912800409	0.323	0.074	7.87826857436541e-87	"8"	"FCGR3B"
"CD522"	3.72616513128949e-91	0.704580449551262	0.978	0.717	1.45860734064327e-86	"8"	"CD52"
"SAMSN11"	1.02711331371396e-90	1.21031564565993	0.682	0.336	4.02063506653331e-86	"8"	"SAMSN1"
"ABI32"	1.74527672491147e-88	0.970573633932219	0.699	0.345	6.83188573966596e-84	"8"	"ABI3"
"CD79B1"	1.86320022985401e-88	0.922031231842937	0.396	0.107	7.29349729976353e-84	"8"	"CD79B"
"HES1"	5.04125363905371e-87	1.2869691118783	0.305	0.068	1.97339873700757e-82	"8"	"HES1"
"HSPE12"	1.39000858702805e-84	1.32094798115354	0.835	0.523	5.44118861392131e-80	"8"	"HSPE1"
"LILRB11"	1.07275951201323e-83	1.06011787183616	0.77	0.452	4.19931710977579e-79	"8"	"LILRB1"
"CNIH41"	5.61913508759757e-83	1.00516411301034	0.649	0.302	2.19961043004007e-78	"8"	"CNIH4"
"SH2D1B"	1.51036845132524e-82	0.941853530975112	0.16	0.02	5.91233730271267e-78	"8"	"SH2D1B"
"SOD21"	4.79689372730771e-82	0.900290985022922	0.926	0.671	1.8777440495546e-77	"8"	"SOD2"
"WSB1"	5.60810911896149e-82	0.791433300939913	0.909	0.631	2.19529431461747e-77	"8"	"WSB1"
"IFITM11"	4.20151968093947e-81	0.918038136199934	0.504	0.176	1.64468487910375e-76	"8"	"IFITM1"
"CARD162"	1.85256945265436e-80	0.629224691428732	0.926	0.663	7.25188312241549e-76	"8"	"CARD16"
"WARS1"	1.24401116314624e-79	0.825291763096895	0.818	0.485	4.86968169813597e-75	"8"	"WARS"
"NFKBIZ1"	1.34886239672245e-77	0.893724707110562	0.872	0.612	5.28012185197001e-73	"8"	"NFKBIZ"
"CYTIP1"	1.03640363271451e-76	1.01500919618434	0.755	0.444	4.05700202026095e-72	"8"	"CYTIP"
"ICAM21"	7.60668723426442e-76	0.842522907449866	0.606	0.262	2.97763771785281e-71	"8"	"ICAM2"
"CDH231"	8.15065998281308e-76	0.959684393976456	0.355	0.098	3.19057585027218e-71	"8"	"CDH23"
"CALML41"	4.38284511659855e-75	0.935946996035493	0.387	0.115	1.7156647208925e-70	"8"	"CALML4"
"DNAJA11"	1.03477383291909e-74	0.817397743789762	0.875	0.593	4.05062216896179e-70	"8"	"DNAJA1"
"HSPA83"	1.30717248242268e-74	0.802031263328546	0.944	0.745	5.11692668244358e-70	"8"	"HSPA8"
